	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
GSM980539_MHH1372.CEL	0	0	3.8049	0	1.5153	0	1.0662	0	0	0	0	0.014719	0	0	4.3128	0.95659	2.0323	4.9297	0	0	3.6838	0	0	0.015493	5.5025	0	0	0	0.80313	0	0	0	0.40988	1.8028	0	0	0.70024	1.0538	0	0.010356	0	0	0	0	0	0	0.92728	0	0	0	1.2918	0	0	0	1.3934	0	0	0	0	0	0.75385	0	0	0.62604	5.1764	0	0	0	0	0	0	0	5.6936	0.11537	0	0	0	0	0	0	3.3739	2.8849	2.5902	3.2573	0	0	0	0	1.3262	0	0.40826	1.9889	0.78649	0	0	0	0	0.030256	0	0.57711	0	0	0	0	2.6995	0	0	0.22092	0	0	0	0	0	0	2.6256	5.2513	0	0.21576	4.7648	1.4877	0	0	0	0	2.3775	2.0241	0.58912	0	0	0	0	1.4546	0.24376	1.1094	0.64454	0	1.0198	3.1881	0.2812	0	0	0	0	0.77143	0	0	0	3.2862	0.14858	0	1.1086	0.54992	0	2.4311	0	0	0	0.39127	0	0	0.11832	0	0	0	0	2.8279	0.14326	0.023875	4.1889	2.5855	0	0	0	2.1378	0.29941	5.9056	4.1314	1.0668	0	0	3.5738	0	0	2.8242	0	0	3.0323	0.57323	2.3415	0	0	0	0.45492	0	0	0	0	0	0	0.052453	0	0	0	2.5635	1.7272	0	0.035111	0	0	0.40639	0	0	2.2929	0	4.699	0.21818	0	0.01981	0	6.8986	0	0	0	0.51997	5.3062	0	0	3.7375	2.8906	0	1.2438	0	5.5304	5.1582	0	0	0.35879	0	0	3.4635	0	0	0	0	0	5.0499	0	0	5.5572	0	0	0	0	3.5875	0	0	0	4.1602	0	0	0	0	1.7508	1.0514	0	0.28624	0	2.3908	0.11752	0	0	0.81089	0	0	1.3951	0	4.2171	0	3.0775	2.4754	0	0	0	3.7784	5.2562	0	0	0.3281	0.049942	0.046373	3.0814	3.1664	0	0	1.2832	0.96043	0	0.9139	0.27625	0
GSM898002_MHH0123_Pae_G1a.CEL	0	0	5.5492	0	1.1093	0	0	0	2.0378	0	2.7204	0	0	0.95731	0	0	2.7978	4.9244	0.25761	0	3.4087	0	0	0.40641	5.5626	0	0	0	0	0	0	0	0.14735	3.8344	0	0.58968	0	2.5117	0.46441	0.0083548	1.2409	0	0	0	0	0	2.9353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2727	0	5.0314	5.9143	0	0	0	0	0.25079	0	1.0832	4.5285	3.4343	0	0.10014	0	0	0	0	1.9757	4.4985	3.2781	5.119	0	0	0	0.58866	0	0	0	3.9902	0	0	0	0.31802	0.43197	0.0095333	0	0	0	0	0	0.0095181	2.3447	3.4559	0.045694	0.25021	0	0	0	1.0613	3.3799	0.92761	0	0.82658	0	0	4.0407	0	0	0	0	0	0	0.33815	0	0	0	0	0.44301	1.2886	0	0	0	0	0.11193	2.1035	3.8328	0.33859	0	0	0	0.14263	0	0.64851	0	1.4482	0	0	0	1.8369	0	3.3051	0	0	2.9912	0	0.71907	0	2.1101	0	0	0	0	0	2.9153	0	3.7796	0	3.234	0	0.20169	5.6748	4.2383	0.20997	0	0.49897	0	0.35895	0	0	0.1076	5.5858	0	0	1.9829	2.9704	2.9262	0	0.80676	0	0	0.04177	0	3.5452	0	0	0	0	0	0	0	2.3098	0	0	0	0	0.7757	0.4364	0.20617	0.070893	3.7215	0	1.5819	0	0	0.19808	0	2.9355	0	0.41876	3.2733	0	4.4393	0	0	0.30386	2.5641	0	0	0.34739	3.1641	1.6185	0	0	0	1.8678	3.3492	3.1753	0	0	0	0	0	2.8236	2.1603	0	3.7614	0	0	0	0	0.60648	0	0.30017	0.18979	3.8058	0.38836	0	0	4.3334	0	0	0	2.5532	0.98831	0.98549	0	0	0	0	0	0	0	1.1016	3.6365	0	0.35514	3.6003	0	0	0.15878	0	0	0	0	0	0.77306	1.9176	0	0.84591	0	1.9309	0.0077124	0	0	4.2488	0.12633	1.274
control3_anaerobic_Pae_G1a.CEL	0	0	0	0	0	0	2.9917	0.04926	0	0	4.0174	0	0	0	0	0	0	2.2505	0	3.9354	0.71049	0	0	0	6.2683	0.22452	0	1.1109	0	0	0	0.15837	1.8476	0	0	0	0	1.7195	0.51974	0.40018	0.1242	0	0.64489	0.83001	0	1.5772	0.64753	0	0	0	0	0	0	0.18603	0.79841	1.4979	0	6.6568	0	1.467	0	0	0	2.1535	5.3041	0	0	0	1.9262	0	0.26063	0	4.8382	0	0	3.2194	0	0	0	1.1601	2.6646	4.4785	1.2694	0	2.3049	0	0.052534	0	0.18288	0	0	1.5983	0	1.1776	0.82001	0	0.70242	1.2666	2.078	0.24716	0	0	0	2.8778	0	0.90194	2.0926	0	0	0	0	0	0	2.297	0.474	0	1.9076	1.0081	6.8115	0.15507	0	0	0	0	4.8437	0	0.24011	0.65709	0	0.46807	0.5893	0	0	2.6447	3.8376	0	0.081855	0	0	0	0	2.6617	0	0	0	0	0	0.096147	0	1.2288	0.16975	0.47052	3.8999	1.7116	0	0	0	0.14794	0	1.3312	0	3.2752	1.0293	0	0	0	3.0436	0	0.31862	0	0	0.7263	0	0.44176	0	0	0	3.0219	0	0	0.91613	0	0	3.461	0	0.61664	0.081395	0.63406	0	0	0	3.1144	0	0	0	0	0.15758	0	0	0.24144	4.701	4.4379	0	0.95337	0.63518	0	0	3.0494	2.7341	3.8661	0	0	4.0154	0	4.7948	1.4483	2.6697	0	0.4749	1.1019	0	1.8533	0	0	0.78636	0.1088	0	0	1.7701	0	0.11023	0	0	0.41104	0	0.92849	0.39781	0	0	0	0	0.36756	0	4.8822	0	0.68992	0	0	3.0471	3.4586	0	5.0447	0.29301	0	0	0.0038434	0	0	0	0	0	0	0	0.079272	0.0053842	0	0	0	0	0.32687	3.9833	0	0	0	0	5.7338	0	4.3108	0	0	2.8296	0	1.7126	0	0	0	0.22927	2.0847	0	0	2.3458	0	0.87715	2.4004	0.18746	0	3.0005	0.10525	2.196	2.5923
Pae_Fe02_15.CEL	0	0	0	0	0	0	0.10123	6.0654	0.0030196	0	0	0.082207	0.65842	0	0	0	2.1508	0	0	2.0196	3.5984	0	0	0	6.0737	0	0	3.9708	1.3843	0	1.0807	0	2.5166	0	0.017395	0	0	0.13645	0	0	2.7743	1.2587	0	0	0	1.8009	0	0	0	0	0	0	0	0	0.80582	0	0	0	0.48879	2.3424	0	2.4899	0.1804	0.77299	3.3886	0	3.0832	0	0	0	0	0	5.8782	0	0	3.7133	0.066563	0	0	0	4.5094	0.21932	0.43166	0	4.2573	0	0	0	5.4823	2.6205	0	0	0	0	0.59228	5.3136	0	2.7318	0.55169	1.8416	0.23848	0	0	0	0	0	0	0.88814	0	0	6.5298	1.3121	0	2.0754	0	0.65639	0	0	8.1983	0	0	0	1.984	0	0	0.01045	0	0	0	0	0	0	0	3.5749	0	0	0	0	0	0	0	0	0	0	0	0	0.43898	0	0	0	0	0	6.6723	0.19578	0	5.7524	0	0	0	0	0.34286	0.67732	0	0	4.0397	0	0	3.3187	0	0	0	0.31563	0	4.4483	0	0	0	0.021048	0	0	0	0	0	3.5897	0	0	0.58952	0	0	0	0	0	0	0	0.89253	0	0	2.6776	4.8027	0.67814	5.7589	0	0	0	0.39967	0.55493	0	0	3.3038	1.1478	0.15674	0	0.30292	0	7.5016	0	0	0	0.25169	0	0	0	0	0	2.7443	0	0	0	5.6888	0	2.297	1.6301	0.24516	0	4.4527	0	0	0	0	0	0	0	0	3.5947	0.12959	0	0.21487	4.9523	0	2.3617	0	0	0	0	0	0	3.964	0.53601	0	0.36491	0	0	0.57854	0.07607	2.0419	0	0	0	0	0.75914	0	0	0	0	1.9962	0	0	0	0	0	0.25199	0.67442	0	0	0.1094	0	7.5715	0.42129	0	0	0.3393	0	0	0	0	0	0	0	0	4.2274
GSM307122.CEL	0	0	1.0948	0	0	0.35244	3.5641	2.7561	1.4285	2.304	0	0	0	0	2.5908	0	5.0111	0	0	0.56397	4.7898	0	0	0	2.8063	0	0	1.9347	0.0016054	0	0	0	0	0	0	2.7007	2.6988	0	0	0.17909	0	0	4.4406	2.3968	0	0.44455	0	0	0	1.4336	2.1433	0.6406	0	0	0.11748	0	1.4718	0.6088	0.10768	0	1.0381	0	4.2962	0	4.8795	0	0	0.47707	0.36012	0.37422	0	0	4.7776	0	0	0.090364	3.8445	0	0	3.5815	0	2.9818	0.3299	1.7383	1.443	0	0	0	1.1628	6.4035	0	0	0	0	0	1.6446	0	0	0	0	1.0852	3.9748	0	2.0043	0	0	0.95239	0	0	1.7462	0.0065951	0.46027	0	0.04198	2.0866	0.005182	0	0	6.3516	0	0.47548	0	0	0.24657	0	0	2.7341	0	0	0.36385	0	0	0.65822	1.9603	0	0.96454	0	0	0	0	0	0	0	0	0	0	0	0	1.4058	2.7619	0	0	0	3.2111	0	0	0.63022	0	0.98516	0	2.5281	1.5948	0	0	2.2456	2.0968	0	0	0.64717	0	3.8249	0	0.75025	4.5359	0	0	0.16958	0	0	3.1798	0	3.1664	0	3.0451	0.62245	0.95106	0.95417	4.9662	0	0	0	0	0	0.35031	0.02038	0.56809	0	0	3.2696	0.085565	0	3.5184	0	0.087251	2.3346	0	0	0	1.5545	0.59745	0	0	0.25401	2.8703	1.4757	0	3.7344	0	0	0.91999	0.93203	0	0	0	5.4025	0.10454	0	0	4.7141	0	4.925	2.299	0.35992	2.2069	0	0	0	0	0	3.7839	0	0	0	0.76459	0.031215	0	1.1878	0.41805	3.9936	0	0	0	0	0.80372	3.6088	0	3.9801	0	0.61607	0.4498	0	0	2.2082	0	0.78555	0.068942	0	0	1.2286	0.69236	0	0	2.8637	1.9325	0	0.40794	3.4284	0.16168	0	0	0.19636	0.61461	0	0	3.3273	0	0	0	0	0.46427	2.1007	0	3.1076	0	0	0.10262	0	0.079728	0	0
GSM567669.CEL	1.1718	0.29933	0	0	0	0	0.068478	5.7287	3.5001	0	0	0.69104	0	0	0.7831	0	3.4826	0	0	0.6259	4.0995	0	0	0	5.806	0	0.26894	2.9871	0	0	0	3.4883	0	0.98958	0	0	0	0	0	0	0	1.2563	0	0	0	0	0.082175	0	1.8291	0.58706	0.60535	2.8572	0	0	0.95116	0.52622	0	2.2538	0	2.0417	0	0.0072303	0	1.1991	2.1488	0.59893	0	1.0508	0	0	0	0	4.8517	0.75323	0	4.0077	0.5432	0	0.014413	0	1.9136	1.4047	1.59	0	3.8781	0	0	1.0233	2.4603	0.28944	0.35484	0	0.8328	0	0.87698	0	0	2.8235	0	0	0	0	0	0	0.23585	0	3.6062	2.2766	2.3418	0	0	0	0	1.3112	0	0.46383	0	1.7037	7.2023	0.049147	0	0	2.3087	0.31181	0.4893	0	1.7751	1.0462	0	0.17012	0.53968	0	0	2.2106	0	0	0	1.1075	0.33767	0	0.7349	0	0.057203	0	0	0	0	0	0	0	0.14846	0	5.7818	1.3035	0	0	0	3.7385	0	0	0.27711	2.1782	0.090638	0	0	1.8432	0	0	0	0	0	0	0	1.1289	0	0.23644	0.14428	0.68008	0	2.1031	0.058061	0	0	2.6677	0.87462	0.0010078	2.2176	0	0.32895	0.35007	4.9855	0	0	0	0.23212	0	0.53069	2.5132	0.061214	0.45838	0	0	2.8405	0	0	2.2715	0	0	0.81758	1.1532	1.8664	0	2.2989	0	2.8803	0	1.2768	3.6004	0	0.4072	0	1.5368	0	0.1446	2.7263	0	0.0072718	0	4.1367	0.90136	0	3.4439	0	0	0	0	0.89527	0	0	0	0	0	0	1.0085	1.0526	0	0	2.786	1.8352	0	0	0	0	0.62348	0.028432	0.41118	0	1.5565	0	0.087897	0.24546	0.81334	0	0	0	0.69292	0	0	0.10387	0	0.69744	1.5212	4.0407	0	3.636	0	1.3512	0.18536	0	0	3.6442	1.6607	0	1.5682	2.4176	0	1.5155	0.44212	0	3.497	1.5296	0	0	0	1.0989	1.44	0	0	0	1.4973
GSM717420.CEL	0.094869	0.26423	2.7867	0	0	0	1.0836	0	3.1737	0	0	0	0	0	6.1314	0	0.65998	0	0	0	3.6372	0	2.2681	0	2.8616	0.38685	0	0	0	0	0	3.1376	0	0.58312	0.49105	0	2.2528	0	3.8091	0.60287	0	0	0.60624	1.0011	0	0	0	0	0	0	0	2.1876	0	0	0	0	0	0	4.7347	0	2.1714	0	1.8664	0.55773	1.7695	0	0.31018	0	2.0677	0.93938	0	0	5.8532	0	0	0	0	0	0	2.9838	1.2796	2.3018	0.34726	0.83628	0.14249	0.51134	1.8292	0.36075	0.85309	4.7977	1.407	0	1.8351	0.39476	1.1802	0.21447	0	0.17757	0	0	0	2.0506	0	0.55663	1.444	0	1.1848	0	0.078926	0.18419	1.2949	0	0	0.74292	0	2.7829	0	0	2.753	0	1.5446	0	0	0	0	0	0	0	3.4882	0	1.4489	0	0	0.21832	0	0.87291	1.5984	0.16282	0	3.628	0.020858	0	0	0.22541	0	4.3094	0	0	0	0	0.17344	0	0	1.9024	0	0	0	1.2557	0	0	1.0716	0	0	0.68374	0.9246	3.9655	0	0	1.7783	0.55997	1.262	0	0	1.88	0.81111	0.087075	0.63297	0	0	0	2.5636	0.48551	3.5848	1.676	0.042038	0.652	5.763	2.8347	0	0.16691	3.178	0	1.4114	0	0	0	0	0	0	0	0	2.5451	5.362	0	4.1785	0	0	0	4.9793	0.18675	0	0	1.5995	6.1229	0.23077	0	0.0041373	0.33299	0	0.076346	0	3.2425	0	0	3.4303	0.11086	0	0.38777	1.6404	0.22503	4.1866	0	3.9993	2.2042	0.11249	0	0	4.073	0	5.7138	0	0.18353	0	0.16553	1.0339	0	0	1.1838	8.027	0	1.5274	0	0.3084	4.1248	3.2841	0	0	0	0	0	2.2784	0	2.8934	0	1.2521	0	0.28058	0	1.2493	0	0	0.43759	0	0	0	0	0.19493	0	0.49791	3.6377	0	0	0	3.3017	0.46077	0	1.0419	1.0857	2.1824	0	4.1623	0	0	2.5542	0	3.2569	0	0	0	0
GSM842841_Wright_3_WT-log-3_Pae_G1a.CEL	0	3.4153	0	0	0	0.57755	5.0165	0	0	0	0	0	0	0.02	1.5156	2.1698	0	0.56477	0	0	4.6955	0.32623	0	0.061103	2.9311	3.3511	0.77274	0	0.80668	0	0.23189	0	0	1.1866	0	0	0	0	4.1629	0	0.57211	0.23164	4.021	0	1.4238	0	0.52511	0	2.9667	0	0	0	0	0	0	0.74965	0.70649	0	1.4823	3.3049	0	2.0636	1.6761	0.11545	3.4413	0	0	0	0	0	0.97547	0	7.1761	0	0	0	0	0	0.92638	0	0	3.5705	0	0	1.4348	0.51074	0.27368	0	0	0	1.174	0.26861	1.0284	0	5.1489	0	0	0.075609	0.60524	4.2359	0	0	0	4.1566	0	0	1.156	0	4.0034	0	0.69653	0	1.6758	0	0.66466	0	3.1395	3.4062	4.8049	0.65908	0.1936	1.6642	0.64938	3.3788	2.9658	0	0	0	2.019	0	0	0.067801	0	0	0	1.9029	1.9762	1.8308	0	0.88758	0.098341	1.0715	0	0	0.08847	0	0	3.172	0.43649	0	0	0	3.5199	0	0	0	0	0.55345	0	0.50286	1.9405	3.5224	0	0	0	4.0963	0	1.2088	0	0	0.88942	0	0.27905	0.0087812	0.72839	0	0	0	0	0	4.3416	0	0	0	0	0.083149	2.3381	0.30703	0.031378	3.9772	1.9512	0	0.06001	1.0883	0	0	0	0	0	1.9778	4.8275	0.29722	0	0	0	0.54639	0	0	0	2.4275	0	0	3.4383	3.7532	3.4219	1.5734	0	1.3745	0.050147	0.50309	0	0	0	3.041	2.4817	3.1834	0	0	0.07131	0	0	0	0	3.741	0	4.0565	0	1.1478	2.0384	0	0.88436	4.1714	0	0	4.964	0.069412	0	1.8128	4.7214	0	1.7377	0.61918	0	3.0502	2.5014	0.63786	0	0	0	0	0	0	0	3.8399	0	0	1.046	1.8672	0	0	3.1486	0.57775	1.8793	0	1.1302	0	0	5.6037	0	0	0	0	0	0	0	0	0	0	0	0.93678	2.4636	0	0	0	0	0.2893	0	0	0	1.4296
Tob2_aerobic_wdh_Pae_G1a.CEL	0	0	2.2546	0	0	0	0.87605	0	0.09101	0	0.17537	0	3.0195	0	3.6033	0	1.1434	5.0533	0	3.3537	0.4163	0	0	0	4.4132	0.40882	0	4.1607	0.044187	0	0	0.36931	0	0	0.075361	0	0	0.98258	0	0	3.1939	0	0	0.26354	0	0.47382	0	0	0	0	1.3464	0	0	0	0	0	0	0	0	1.5254	0	2.1755	0	2.1069	4.9459	0	0	0	0.10406	3.0042	0	0	4.3504	0	0	6.0341	2.7263	0	0.41525	2.9516	3.0196	2.263	0.039171	0.79094	3.8196	0	0.51277	0	3.5518	0	0	0.32655	0	1.9729	0	0	3.3455	0	0.090212	0	0.041914	0	0	1.8202	0.53965	4.7844	1.8017	0	0.032177	1.7991	0	0	1.0739	1.6884	0	0.5046	0.21306	0	7.4635	0.21171	0	0	2.138	0	0.049225	0	0	0	0.036316	0	0	0	0.67444	3.4644	3.529	0	0.5099	0	0	0	0	0	0	0.56123	0	0	0.69938	0.87486	0.2374	0	0.12898	0.17272	1.4426	4.8116	0	0	0	0	0	0	0	0.1866	0	0	0	0.23441	3.5599	0	2.1886	0	0	5.2069	0	2.7792	0.64667	0.32569	0.82847	3.9008	0.92482	0	0	0	0	8.3903	0	0	2.1215	0	0.89815	0	0	0	0	0.16315	1.5312	0	1.7983	0	0	0	4.3727	2.6379	0	0	0	0.043263	0	2.9883	3.9979	1.4255	0	0	1.4641	0.14865	4.6301	0.35617	2.726	0	0.1568	0.0086063	0	0	0	0.24929	5.6033	0.15215	2.013	0	2.1313	0.10486	0	0	0	0	0.37881	0	0	0	0	2.1245	0	0	0	5.0434	0	3.151	0	0.00015521	1.9945	0.42406	0	0	0	0.035649	0	0	2.6314	0	0	0	0	2.3375	0	0.086222	1.1963	0	0	0.81016	0	0.063415	0	0	0	0	0	0	0.1968	3.5585	3.1275	0	0	0	1.0249	0.17071	0	0	0	1.3229	0	0.74149	3.2681	0	0	3.4135	0	0	0	3.5017	0	1.7931
GSM625973.CEL	0	0	3.1744	0	0	0	0.33292	4.9221	0	0.33694	0	0.38784	0	0	0.27287	0	0	0	0	0	4.2906	0.84271	0	0	7.393	0	0	2.3512	0	0	3.0249	0	3.4446	0	0	0	0	0	0	0	0	0	0	0	0	4.4211	0	0	3.3707	0	0	1.8293	3.8364	0	3.1166	0	0	2.232	0	1.3492	0	0	0	0	1.8923	2.903	0	0	0.40141	0	1.5844	0	3.3119	1.3374	2.975	5.1839	0	0	0	0	0	0.26374	1.46	0	0	3.0983	0.18132	0	3.5734	1.8073	0	4.4269	0	0	1.5055	0	0	0.015483	0	0	1.297	0	1.7429	1.2921	0.12527	0.37616	3.5884	3.0961	0	0	0	0	0	0	3.7532	0.70297	3.4783	3.3889	6.383	0	2.1898	0	1.7498	0.062993	0.024311	0	0	0	0	0.073051	0	0	0	4.2165	0.011335	0	3.3295	0	0	0	0	0.29709	0.93796	0.027404	0	0	0	0	0	0	0	2.9369	2.6162	1.2357	0	0	0	0	0	0	5.0215	4.0579	0.95673	0	0	1.9455	0	0	0	0	0	0.63376	0	4.7269	0	3.4964	0.24529	0.98342	0	0	0.20659	0.043436	0	0.2919	2.2006	0	3.0364	0	0	0	0	0	0	0.21569	1.8944	1.0312	1.9608	0	0	0	0	0	0	0.5498	0	0	0	1.294	3.7837	0	0.080163	0	0.36545	0	4.8964	0	3.5593	0	0	0.28671	0	3.1432	0	0.42546	5.9819	0	0	0.15782	0.14237	0	0	0	0	3.0261	0.25292	0	0.15861	0	0	0	0	0.35118	0	0.30811	0	0	0	0	2.3714	0	0	0	0	1.0895	0	0	0	3.8979	3.6779	4.2747	0.49662	0	1.3087	0	0	2.3106	0	0	0.20096	0.66277	1.3454	0.020905	1.5764	0	0	0.35713	0	0	0	0	0	0.15537	0.57382	0.31241	0	0	0.050214	0.77705	0	0	1.2158	0	0	1.0381	1.5939	0	0.52595	0.21057	2.4407	0.48407
GSM637597.CEL	3.4951	0.087009	0.69762	0	0	0.82584	0.4037	4.671	0.78825	0.43521	0	0.76766	0	0	0	0	0	0	1.1543	0	3.6208	0	0	0	3.0577	0	0	4.3688	0	0	2.8479	0	0	0	0	0	0	0	0	2.1477	5.0107	0.67378	0	0	0	0	0	0	0	1.0328	0	3.2994	0	0	0	0.13455	0	0	1.8743	7.3593	0.25822	0.90575	1.4981	0	3.1672	0	0.12721	0	0	0	0	0	3.0094	0	0	0.99285	0	0	0	0.21543	0	1.1529	1.1619	0	0	0	0	0.19543	6.7739	1.5018	0	0	0	0	0	0	0	1.8256	0	3.8218	0	0	0	0	0	0	3.4917	4.7027	0	0	0	0	0.58314	5.1091	0.10553	2.0881	0	0	7.2553	0	0	0.68409	1.7634	0.11099	0	0	2.3225	0	0	0.34214	0	0	0	7.7934	1.7962	0	0	0	0	0	3.1381	0	0.017771	6.4861	0	0.52818	0	0.20386	0	0	0	0	3.9667	4.5164	0	0	1.0084	0.22523	0	0	1.9519	1.4319	0	0	0	0	0	0	0	0	0	0	0	2.8647	2.2819	0	0	0.14708	0	0	0	0	2.5946	5.318	3.1833	0	7.5123	0	0.85021	0	0	0	0	0	0.46798	0	0.28328	2.4927	0	0.77984	0	0	0	0.78873	0	0	0	3.0773	0	0.44397	2.1629	0	0.8278	0	6.0447	0	3.2377	2.7897	0.10566	0.68887	0	0	0	0.85672	6.9549	3.026	0	0	2.7522	0	0	3.1614	0.70398	0.8361	5.145	0	0	0	0	0	0	0.1867	0	0.40253	0.0065961	0.4962	0	0	0.72956	0	2.5804	0	0	0	0	3.0758	2.0899	0	0	0	2.8692	0.75671	0.60261	0	0	0	0	0	0	0	0	0	0	0	4.2242	0	0	0	0	1.1873	0	0	2.3636	0	0	0	0	0.1947	0	0	2.6713	0	0	0	0	0	0	0	0	0
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	0	5.1396	0	0	1.1726	0	8.4786	0.67082	0.47648	0	0	0	0	0.49995	0	0	0	2.9816	1.9145	0	2.0685	0	0	6.5497	2.1537	3.4607	0	1.5605	4.2186	0	0.45626	0	0	0	0	0	0	0	1.0113	2.0557	0	0	6.4684	0	2.8487	0	3.4077	0	0	0	0.0031371	0	0	0	0.14215	1.6521	0	1.2307	0.0062833	3.5647	0	0	0.49949	3.2655	6.3365	0.6358	0	0.26493	0	0	0	0	4.3065	0	0.28577	0.49161	0.47645	0	0	0	0	4.4004	1.4545	0	0.021674	0	0.000458	0	0	0	0	0.21433	0	0.25531	1.3116	0	0	3.59	1.8675	2.1227	4.1387	0	0	0	0.70685	0	0	0	0	0.48198	0	0	0	2.4955	0.28134	0	2.8235	1.5113	5.0088	0.52692	0	0.57939	0	6.8631	0.4317	0	0	2.0297	0.02723	0	0	0	3.1513	0.12271	1.7472	0	0	0.98	0	3.1662	0	0.11531	0	3.9542	1.6779	0	0	3.3674	0	0.28987	0	1.7945	4.2825	0	0	0.81059	1.8373	1.0145	0	0.83365	2.1627	0.58827	2.9009	0	0	0.13648	0	0	0	0	0	0	0	0.39867	0	0	0	3.1486	0	0.50451	0.88422	2.077	0	0	0	0	0.88239	0.18747	0	0	0	0	1.101	0.3065	0	0	0	0.4403	2.1805	0	0.046993	0	0	0.017693	0.26346	0.48708	0	0.25497	0	1.6253	0	0	3.74	1.6267	6.7085	1.8079	0.75318	1.691	0.58289	0.45608	0	0	1.8929	4.212	2.5753	0	0	0	0.97487	0.76259	0.40151	0.05147	0	2.4994	1.8974	4.2649	0.8708	0.026984	1.2721	0	0	3.794	0	0.37978	0.68196	0	2.6204	0	2.3012	0.15808	0	0.25223	0	0	0	0	0	0	0.62523	0	0	0.16911	0	0.071224	1.6447	0	4.3515	4.1734	0	2.2878	3.3531	0	0	0	2.5977	0.76363	0	0	1.7645	0	1.2743	0.02236	0	0	0.021101	0	0.36644	0.12809	0.2433	0	1.9874	0	0	0	2.0949	0	0	0	0.93849	6.4579
GSM290749.CEL	0	0.68246	1.2585	0	2.9244	0	1.1778	0.52916	0	0	0	0	1.7522	0	1.3368	2.7648	1.4904	0	0.013909	0	3.2493	0	0	0.50844	5.4524	0	0.22799	0.28911	0	0	0.57384	2.7799	0.10867	0	0	0	0.87153	0	0	0	0	0	0	0.42946	0	0.099717	0.23233	0	1.7637	2.0097	0	6.5105	0	0	0.10417	0	0	2.4933	0.26225	0	0	0	1.2256	0.096661	2.8709	0	1.72	2.4406	0.4294	0	0	0	6.5909	0	0	0	0.53456	0	0.41212	2.4001	2.44	2.0002	0.71865	0.52505	1.9284	0	0	2.2976	1.021	5.7385	0	0.63121	2.1932	1.3624	0.00028467	0	2.7823	0.89361	0	0	0	3.8933	0	1.7426	0	0	1.5896	0	0.73746	0	0	0	0	0	0	2.7113	0	1.4936	4.4766	0.57196	0	0	0	0.10513	0	3.1682	1.4727	0	0	4.902	1.5342	0.44416	0.61237	0	0	3.2276	0.90145	0	0	0.26494	0.6465	0.16183	0.83968	0	0	0	0.98593	0	0	0	1.4668	0	1.3014	1.8338	0	0	0.019802	2.5134	0	0	0	0	0	0	0	0	1.4468	0	2.6518	0.49037	0	0	1.6839	2.727	1.9704	2.5437	0	1.0976	0	0	0.41575	0	3.5336	1.5692	0	2.833	1.425	1.6424	0.68295	0	2.6801	1.762	0.1428	2.9777	0.050633	0.70085	0.19426	0	1.1469	0	0	2.5455	5.3769	0	4.4334	0	0	0	1.673	3.3941	0	0	2.306	2.0717	1.2372	0	0.47821	0.15389	0	1.3968	0.45983	2.7794	1.5651	0	1.2248	1.8184	0.36582	1.1247	3.8301	0	1.0819	0.14948	3.1383	0	0	0	0	0.68198	0	1.2097	0	0	0	4.6819	0.45623	1.9932	0.28355	1.9763	6.4322	0	0.54884	0	0	0.94594	0	0.97988	0	0	0	0	2.284	0	0.025444	0	0	0	0	0.20558	0	0	1.3935	0.82463	0	0	0.10899	2.2503	1.5886	0.066489	0.8722	0.75606	1.7447	0	0	0	0.49085	0	0.3031	0	0.02887	1.0908	3.8407	0	0.5907	0	0	0	3.7259	0.32955	0	2.3692
