	1	2	3	4	5
GSM156153.CEL	2.1775801181793213	2.244401216506958	1.6694533824920654	3.390618324279785	2.3775036334991455
GSM156154.CEL	0.0	0.21836376190185547	0.0	0.0	1.4138731956481934
GSM156155.CEL	1.7891713380813599	1.2215842008590698	2.8752810955047607	1.5651754140853882	2.050109386444092
GSM156156.CEL	1.6974233388900757	0.7893800139427185	2.3634135723114014	1.5102832317352295	1.5303561687469482
GSM156157.CEL	4.032735824584961	1.6769715547561646	2.0749990940093994	2.0318760871887207	0.6957356929779053
GSM156158.CEL	4.139377593994141	1.6454180479049683	2.6430952548980713	2.4845170974731445	1.2648329734802246
GSM156172.CEL	3.5308945178985596	0.5153571367263794	1.761016607284546	2.820648193359375	0.0
GSM156173.CEL	3.3866989612579346	1.2706587314605713	2.3993279933929443	2.7816848754882812	0.19689273834228516
GSM156174.CEL	0.0	3.937946319580078	0.7572381496429443	2.3156819343566895	2.592177152633667
GSM156175.CEL	0.258986234664917	3.945342540740967	0.4534568786621094	2.0060811042785645	3.006183624267578
GSM1608059_Planktonic_1.CEL	4.233334064483643	0.11374211311340332	4.172390937805176	3.6636881828308105	1.7983332872390747
GSM1608060_Planktonic_2.CEL	5.15524959564209	0.23157727718353271	4.363777160644531	4.705770969390869	0.5688931941986084
GSM1608061_Planktonic_3.CEL	5.112718105316162	0.40522897243499756	4.438909530639648	4.2093353271484375	1.6413397789001465
GSM1608062_Planktonic_4.CEL	4.496451377868652	0.10472428798675537	4.387843132019043	4.605693817138672	0.9817159175872803
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.0	0.003470182418823242	0.0	2.9199748039245605	0.0
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.0	3.028564929962158	0.38142919540405273	3.236511707305908	0.43962669372558594
GSM1608069_Biofilm+12hrcipro_rep3.CEL	0.0	0.0	0.0	0.863800048828125	0.3317227363586426
GSM1608070_Biofilm+12hrtobra_rep1.CEL	0.0	1.4316139221191406	0.2973337173461914	4.460093975067139	0.0
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.0	1.2726881504058838	0.9729917049407959	3.099170684814453	0.0
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.0	0.8769111633300781	0.0	3.3661742210388184	0.0
GSM1618385_Wound1.CEL	0.0	0.0	0.0	0.0	0.0
GSM1618386_Wound2.CEL	0.0	0.0	0.0	0.0	0.0
GSM1662223_PAO1_1.CEL	0.0	1.4850971698760986	1.6398746967315674	0.0	4.7741546630859375
GSM1662224_PAO1_2.CEL	0.0	2.4053595066070557	1.8084557056427002	0.0	5.16062593460083
GSM1662225_PAO1_3.CEL	0.0	2.177133560180664	1.8998477458953857	0.0	5.141102313995361
GSM1662226_WFPA205_1.CEL	0.0	1.4786931276321411	3.149543046951294	0.0	5.663659572601318
GSM1662227_WFPA205_2.CEL	0.0	1.2173129320144653	3.4141685962677	0.16055142879486084	4.54548978805542
GSM1662228_WFPA205_3.CEL	0.0	1.3959540128707886	3.198524236679077	0.0	5.053114891052246
GSM1662229_WFPA513_1.CEL	0.0	1.3897417783737183	2.695777177810669	0.0	5.525505542755127
GSM1662230_WFPA513_2.CEL	0.0	2.085498809814453	3.4150259494781494	0.0	5.715982913970947
GSM1662231_WFPA513_3.CEL	0.0	1.6539688110351562	2.8301007747650146	0.0	5.382665157318115
GSM1662232_WFPA510_1.CEL	0.0	2.0611133575439453	2.6131551265716553	0.0	5.193919658660889
GSM1662233_WFPA510_2.CEL	0.0	1.468171238899231	2.254601240158081	0.0	5.232619762420654
GSM1662234_WFPA510_3.CEL	0.0	1.669827938079834	2.290275812149048	0.0	5.495526313781738
GSM175247.CEL	0.0	4.0323262214660645	0.0	0.0	1.0939607620239258
GSM175248.CEL	0.0	1.9367985725402832	0.0	0.0	0.2915537357330322
GSM177216.CEL	1.2060165405273438	3.8182077407836914	2.641334295272827	0.8275793790817261	5.137451171875
GSM177218.CEL	0.24845075607299805	2.860781669616699	2.05431866645813	0.0	4.510890007019043
GSM187265.CEL	0.22326421737670898	4.188145160675049	1.5425288677215576	3.3809022903442383	0.0
GSM187266.CEL	1.0356656312942505	2.316948413848877	1.9285213947296143	5.220098495483398	0.0
GSM187267.CEL	2.285787343978882	4.4431657791137695	1.495551347732544	3.3610033988952637	0.0
GSM187270.CEL	0.07813692092895508	2.805042266845703	1.869741678237915	1.4495477676391602	0.0
GSM187281.CEL	0.9427238702774048	2.6295008659362793	3.0905826091766357	1.632093071937561	0.0
GSM187282.CEL	0.0	1.5442078113555908	2.2882769107818604	1.9476157426834106	0.0
GSM187283.CEL	1.509847640991211	0.0	1.052971601486206	2.0262985229492188	0.0
GSM187284.CEL	0.7749645709991455	0.0	0.6805722713470459	1.3594250679016113	0.0
GSM1889278_L-Hyp_01.CEL	4.792593955993652	0.6100233197212219	3.9003236293792725	3.817399501800537	1.075617790222168
GSM1889279_L-Hyp_02.CEL	4.016354084014893	0.14383375644683838	3.948949098587036	3.399855613708496	1.470627784729004
GSM1889280_D-Hyp_01.CEL	3.875619649887085	0.10662364959716797	3.204204797744751	2.973369598388672	2.898529052734375
GSM1889281_D-Hyp_02.CEL	3.908486843109131	0.4042736291885376	3.139904737472534	2.839987277984619	2.834977626800537
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	1.7312393188476562	0.0	3.274395227432251	3.6944074630737305	4.329031467437744
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	1.260391354560852	0.0	2.754835367202759	3.052215576171875	4.825565338134766
GSM1937529_50-38_A.021511_Pae_G1a_.CEL	1.6840941905975342	0.0	2.857292890548706	3.649937629699707	4.366787433624268
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	2.3026578426361084	0.0	2.8269107341766357	3.741924285888672	3.9114279747009277
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	1.2257418632507324	0.0	2.176811933517456	2.868283271789551	4.590808868408203
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	1.4607948064804077	0.0	2.3184311389923096	3.328751564025879	4.818005084991455
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	1.5714380741119385	0.0	2.2527530193328857	3.245676040649414	4.840837001800537
GSM1937534_46-38_B.021511_Pae_G1a_.CEL	1.4523638486862183	0.0	2.0947015285491943	2.9209656715393066	4.540063381195068
GSM1953893_BiofilmInoculum1.CEL	1.4755535125732422	5.01373291015625	0.0	1.3989872932434082	1.4822664260864258
GSM1953894_BiofilmInoculum2.CEL	1.4037644863128662	5.451716899871826	0.0	1.0336744785308838	1.5683672428131104
GSM1958026_L-lysine_1.CEL	1.0953989028930664	0.09030961990356445	0.5315203666687012	4.491043567657471	0.0
GSM1958027_L-lysine_2.CEL	2.601238489151001	0.33942365646362305	2.43705677986145	4.323257923126221	1.0724682807922363
GSM1958028_D-Lysine_1.CEL	2.3287274837493896	1.4357918500900269	0.7015831470489502	0.0	2.693582534790039
GSM1958029_D-Lysine_2.CEL	3.2790989875793457	2.4102048873901367	1.087782621383667	0.0	3.660696029663086
GSM1958030_Cadaverine_1.CEL	0.18633794784545898	0.0	0.0	3.646580219268799	0.0
GSM1958031_Cadaverine_2.CEL	3.029144525527954	0.0	2.2164437770843506	5.1619343757629395	0.44883275032043457
GSM1958032_AMV_1.CEL	0.6635435819625854	0.0	0.1562044620513916	4.223544597625732	0.0
GSM1958033_AMV_2.CEL	2.6531224250793457	0.0	2.028111696243286	4.8834452629089355	0.3811764717102051
GSM1958034_L-Pipecolate_1.CEL	3.2223973274230957	1.1371822357177734	1.2429020404815674	0.8458091020584106	1.7907475233078003
GSM1958035_L-Pipecolate_2.CEL	3.6568522453308105	1.6274937391281128	1.3436214923858643	0.5418716073036194	2.906643867492676
GSM1958036_Glutaric_acid_1.CEL	4.224090576171875	1.2407457828521729	2.404724359512329	2.569373607635498	2.7750895023345947
GSM1958037_Glutaric_acid_2.CEL	4.622367858886719	0.1965104341506958	4.136499404907227	3.6129536628723145	1.334862232208252
GSM1961571_F0-1.CEL	0.0	0.0	0.0	2.9037718772888184	1.3100695610046387
GSM1961572_F0-2.CEL	0.0	0.0	0.0	3.5392723083496094	2.1127848625183105
GSM1961573_F0-3.CEL	0.0	0.0	0.0	3.5376954078674316	0.909290075302124
GSM1961574_F0-4.CEL	0.0	0.0	0.0	3.830878257751465	2.3211512565612793
GSM1961575_F1-1.CEL	0.0	0.0	0.0	4.597134113311768	1.635444164276123
GSM1961576_F1-2.CEL	0.0	0.0	0.0	3.516784191131592	1.9959338903427124
GSM1961577_F1-3.CEL	0.0	0.0	0.0	4.270098686218262	0.7180395126342773
GSM1961578_F1-4.CEL	0.0	0.0	0.0	3.7898426055908203	0.9651987552642822
GSM197237.CEL	1.497905969619751	3.0726709365844727	1.1271436214447021	2.2404417991638184	4.9594573974609375
GSM197238.CEL	0.0	0.0	0.0	0.629006564617157	1.2039265632629395
GSM198186.CEL	2.7591452598571777	3.408252716064453	2.0304319858551025	2.014842987060547	1.430483102798462
GSM198187.CEL	3.0297868251800537	3.9660720825195312	1.8204996585845947	2.6838197708129883	0.32463788986206055
GSM198188.CEL	2.337790012359619	2.4853901863098145	1.4733941555023193	1.9692438840866089	0.0
GSM198189.CEL	1.3877148628234863	4.604681491851807	0.20119857788085938	3.6331706047058105	0.0
GSM198190.CEL	3.6941275596618652	3.7644338607788086	2.2031056880950928	3.534614086151123	0.0
GSM198191.CEL	2.9875147342681885	4.091652870178223	2.6191155910491943	2.834035873413086	0.0
GSM199982.CEL	0.0	2.8658719062805176	1.5607330799102783	0.0	6.742108345031738
GSM199983.CEL	0.0	2.7989115715026855	1.6471812725067139	0.0	6.596722602844238
GSM199984.CEL	0.0	0.8410467505455017	1.4025704860687256	0.0	6.5711350440979
GSM199985.CEL	0.0	0.94070965051651	1.3562428951263428	0.0	6.929557800292969
GSM199986.CEL	0.0	0.8323409557342529	1.4317514896392822	0.0	6.764965057373047
GSM2026894_L-Glu.CEL	4.969864368438721	2.0512242317199707	3.098919630050659	4.281182765960693	2.4422950744628906
GSM2026895_D-Arg_01.CEL	3.097224235534668	1.673962116241455	3.5696351528167725	3.841366767883301	2.8024227619171143
GSM2026897_D-Arg_02.CEL	4.760380744934082	2.6680588722229004	1.8602936267852783	4.837700843811035	2.5665459632873535
GSM2045178_MT1.CEL	1.6504216194152832	1.2542617321014404	2.5665090084075928	3.346487045288086	3.7354519367218018
GSM2045179_MT2.CEL	2.1863715648651123	1.2229609489440918	2.0867063999176025	2.6431708335876465	3.883085250854492
GSM2045180_WT1.CEL	0.0	0.13946974277496338	0.0	3.763554096221924	1.2833058834075928
GSM2045181_WT2.CEL	1.1441659927368164	1.3335950374603271	0.6296164989471436	3.6848807334899902	3.721101760864258
GSM2055817_7629_A-_20130705.CEL	4.229409217834473	0.0	2.686314821243286	3.82102632522583	4.7181010246276855
GSM2055818_7629_B-_20130705.CEL	4.134030818939209	0.0	2.659522294998169	3.6188840866088867	4.881193161010742
GSM2055819_7629_C-_20130705.CEL	4.119390964508057	0.0	2.910473585128784	3.757279396057129	4.741517066955566
GSM2055820_7629_A+_20130705.CEL	5.111843109130859	0.0	3.3132331371307373	4.853821277618408	3.1642396450042725
GSM2055821_7629_B+_20130705.CEL	4.641694068908691	0.0	3.47932505607605	4.0552659034729	4.071103096008301
GSM2055822_7629_C+_20130705.CEL	5.269155025482178	0.0	3.1824676990509033	4.507147789001465	3.373131036758423
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	3.097721576690674	1.051485538482666	0.0	4.7296552658081055	3.366919994354248
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	3.852285146713257	1.2130470275878906	0.0	4.83144474029541	3.9109253883361816
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	2.777250051498413	0.7570012211799622	0.0	4.5403947830200195	3.2736024856567383
GSM2070481_OCio-01-MutS-1-start-Pae_G1a-a1.CEL	2.566661834716797	2.361135721206665	0.1073453426361084	4.163266181945801	4.4768805503845215
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	2.7020139694213867	2.335407018661499	0.0	3.958433151245117	3.9568471908569336
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	2.4629225730895996	2.1772665977478027	0.1347792148590088	4.024183750152588	4.2994561195373535
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	3.048197031021118	1.218587040901184	0.0	4.735164165496826	3.0982632637023926
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	2.281188726425171	1.3355897665023804	0.0	4.440586566925049	2.59523344039917
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	2.6524858474731445	1.5091509819030762	0.0	4.503718852996826	3.015340566635132
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	3.5514020919799805	1.1388211250305176	0.0	5.289563179016113	2.7283334732055664
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	3.748120069503784	0.9962033033370972	0.0	5.062545299530029	2.854519844055176
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	3.527974843978882	0.8610168099403381	0.0	5.028130531311035	2.9717319011688232
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	2.8999075889587402	0.44161057472229004	0.0	5.131297588348389	2.1325669288635254
GSM2070491_OCio-05-MutS_A_d94_2-Pae_G1a-a1.CEL	3.453047037124634	0.5471785068511963	0.0	5.363889217376709	2.1524953842163086
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	3.0816469192504883	0.9497329592704773	0.0	5.291751384735107	2.2556049823760986
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	3.5591561794281006	0.611929178237915	0.0	5.029504776000977	2.408608913421631
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	3.0594730377197266	0.8168494701385498	0.0	5.165950298309326	2.2844393253326416
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	2.6617236137390137	0.43077588081359863	0.0	4.731740474700928	2.7268190383911133
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	3.0217084884643555	2.3213233947753906	0.0	3.2254867553710938	4.584732532501221
GSM2070497_OCio-02-Pao1-B-D94-2-Pae_G1a-a1.CEL	0.8991552591323853	3.155102014541626	0.0	1.6837472915649414	5.486589431762695
GSM2070498_OCio-03-Pao1-B-D94-3-Pae_G1a-a1.CEL	3.2838075160980225	2.2642786502838135	0.0	3.2616920471191406	5.136396884918213
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	3.682201862335205	0.3878035545349121	0.0	4.235713005065918	3.692408800125122
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	4.195815086364746	0.5959901809692383	0.0	4.7791266441345215	3.4877045154571533
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.5815192461013794	2.907940626144409	0.0	1.1056859493255615	6.466078758239746
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	3.9874329566955566	0.6334018707275391	0.0	4.247186660766602	3.9514431953430176
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	4.062718391418457	0.6040303707122803	0.0	4.286832809448242	3.4114699363708496
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	4.819638252258301	0.6880186796188354	0.0	4.2170939445495605	3.5203745365142822
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	3.8504881858825684	0.6245851516723633	0.0	4.347129821777344	3.841562509536743
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	3.2293145656585693	0.6092067956924438	0.0	3.8839921951293945	4.524575710296631
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	4.226315498352051	0.2840242385864258	0.0	3.7051453590393066	4.573836326599121
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	2.597696304321289	0.9048147797584534	0.0	4.31874418258667	3.720095634460449
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	2.593963146209717	0.9990453124046326	0.0	4.506796836853027	3.7828242778778076
GSM2070510_OCio-15-PAO1-3-d94-Pae_G1a-c1.CEL	2.030313014984131	2.131869316101074	0.0	3.1792726516723633	5.246885776519775
GSM2070511_OCio-16-PAO1-1-d94-cipro-Pae_G1a-a1.CEL	2.581476926803589	0.6561155915260315	0.0	4.371177673339844	4.354235649108887
GSM2070512_OCio-17-PAO1-2-d94-cipro-Pae_G1a-b1.CEL	2.048173427581787	0.1969597339630127	0.0	4.019390106201172	4.583827495574951
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	2.5407662391662598	0.8594526052474976	0.0	4.674448490142822	4.065505027770996
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	2.7658534049987793	0.09549593925476074	0.0	5.17078971862793	2.8210525512695312
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	3.238642930984497	0.13732993602752686	0.0	4.4403300285339355	3.230686902999878
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	2.7527787685394287	0.4284508228302002	0.0	4.816210746765137	2.9116756916046143
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	2.89098858833313	0.387043833732605	0.11015200614929199	4.65427303314209	3.531163454055786
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	2.9054341316223145	0.16674482822418213	0.26650190353393555	4.984649181365967	3.1296467781066895
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	3.266071081161499	0.6492975950241089	0.021425962448120117	4.885612487792969	3.293210029602051
GSM208602.CEL	2.206141233444214	0.4969671964645386	2.9034855365753174	0.21591022610664368	5.131106376647949
GSM208603.CEL	2.942047357559204	0.15343236923217773	3.6080071926116943	1.2343178987503052	4.103599548339844
GSM208604.CEL	1.4717413187026978	0.0	2.5564749240875244	0.38688385486602783	4.951798439025879
GSM208605.CEL	3.5383455753326416	0.0	4.689065933227539	2.39729642868042	1.0317065715789795
GSM208606.CEL	1.3654074668884277	0.0	2.4893686771392822	1.1992756128311157	2.373899459838867
GSM208607.CEL	0.329254150390625	1.2534801959991455	2.532417058944702	1.5679177045822144	0.5355145931243896
GSM208608.CEL	2.712146759033203	0.028232336044311523	3.553053140640259	1.8802543878555298	1.6729989051818848
GSM208609.CEL	2.0023841857910156	0.0	2.1812736988067627	1.5948219299316406	1.6022467613220215
GSM208610.CEL	3.2299323081970215	0.6881520748138428	4.78056526184082	3.6989097595214844	0.0
GSM208611.CEL	2.9747350215911865	0.4924372434616089	3.590223550796509	1.931451439857483	1.2507588863372803
GSM208612.CEL	3.304117202758789	0.0	3.6619784832000732	2.2784037590026855	0.8779604434967041
GSM208613.CEL	2.7234928607940674	0.0	2.2868854999542236	1.1422266960144043	2.4235472679138184
GSM208614.CEL	2.530904531478882	0.0	2.890737295150757	1.0187146663665771	3.459930181503296
GSM208615.CEL	1.5495331287384033	0.0	0.8307063579559326	1.5883960723876953	3.6717216968536377
GSM208616.CEL	3.780672550201416	0.0	1.1143581867218018	3.0137672424316406	3.1309351921081543
GSM208617.CEL	3.6513404846191406	0.0	2.002159357070923	3.048682689666748	3.815328359603882
GSM208618.CEL	3.283221483230591	0.4006084203720093	1.1903927326202393	2.204843521118164	4.351876735687256
GSM208619.CEL	2.5256259441375732	0.0	0.9461638927459717	2.260989189147949	3.4003443717956543
GSM208620.CEL	3.1663901805877686	0.0	0.24558424949645996	2.1093802452087402	3.812084674835205
GSM208621.CEL	4.493828296661377	0.21168553829193115	1.694725751876831	3.068389892578125	4.456000804901123
GSM234928.CEL	0.0	3.44062876701355	1.0473849773406982	0.5789279341697693	4.0311360359191895
GSM234929.CEL	0.0	0.0	0.0	0.629006564617157	1.2039265632629395
GSM242671.CEL	0.0	3.385835647583008	4.458932876586914	0.0	3.398491382598877
GSM242676.CEL	1.7763428688049316	0.0	5.850246429443359	1.7726634740829468	1.1309890747070312
GSM242677.CEL	0.0	3.605987548828125	3.788588762283325	0.0	3.376190662384033
GSM243221.CEL	2.3413169384002686	0.0	4.937557220458984	2.820026397705078	1.0833699703216553
GSM243222.CEL	3.0226101875305176	0.48196637630462646	3.8164656162261963	1.4562588930130005	3.125161647796631
GSM243223.CEL	2.5255751609802246	0.0	3.1333515644073486	1.8389760255813599	3.4101061820983887
GSM243224.CEL	3.9880294799804688	0.0	1.9902217388153076	1.4812172651290894	3.471519708633423
GSM244065.CEL	2.0355052947998047	3.5860376358032227	0.0	0.22790920734405518	5.239904403686523
GSM244066.CEL	2.273740291595459	3.5283408164978027	0.0	0.03130713105201721	5.120203495025635
GSM244067.CEL	2.416099786758423	3.5529227256774902	0.0	0.4332054853439331	4.795643329620361
GSM244068.CEL	2.537332534790039	3.555720806121826	0.0	0.42783963680267334	4.522050857543945
GSM244069.CEL	2.214402914047241	3.0702567100524902	0.0	0.6640263795852661	4.562309265136719
GSM244070.CEL	2.35520339012146	3.354857921600342	0.0	0.5770312547683716	4.641628265380859
GSM244071.CEL	3.156126022338867	3.416893482208252	0.0	0.7538734674453735	5.048118591308594
GSM244072.CEL	2.8396942615509033	2.547171115875244	0.0	0.9769877195358276	5.05769157409668
GSM251201.CEL	5.47652530670166	2.3735568523406982	3.107114553451538	3.5552234649658203	0.35444188117980957
GSM251202.CEL	5.575035095214844	1.5156134366989136	2.3953282833099365	4.29844856262207	0.779447078704834
GSM251203.CEL	4.145212173461914	0.8095099329948425	0.17543959617614746	3.6571269035339355	1.2383458614349365
GSM251204.CEL	4.3722147941589355	0.27614545822143555	2.4362294673919678	4.65851354598999	2.600969076156616
GSM251205.CEL	5.611967086791992	0.7313783168792725	3.0564801692962646	4.871228218078613	0.27724766731262207
GSM251206.CEL	4.499032020568848	0.02175915241241455	2.935436964035034	4.512146949768066	2.041555881500244
GSM252496.CEL	1.5830323696136475	0.0	2.9091103076934814	0.9120005369186401	0.0
GSM252501.CEL	1.9473826885223389	0.0	3.354006052017212	0.9206075668334961	0.0
GSM252505.CEL	1.981811285018921	0.0	3.4503252506256104	0.8633902072906494	0.0
GSM252506.CEL	0.26732516288757324	0.0014439821243286133	2.216768980026245	1.6761823892593384	0.0
GSM252507.CEL	0.0	0.39507460594177246	2.733163595199585	1.6412768363952637	0.0
GSM252508.CEL	0.0	0.0	1.6349084377288818	1.660576581954956	0.0
GSM252559.CEL	0.0	4.7526445388793945	1.2820169925689697	0.0	3.138031482696533
GSM252560.CEL	0.0	4.866963863372803	1.8898169994354248	0.0	3.752107620239258
GSM252561.CEL	0.0	4.92409610748291	1.5498297214508057	0.0	3.2533700466156006
GSM252562.CEL	0.0	4.627597332000732	2.720832586288452	0.0	3.6205430030822754
GSM254432.CEL	0.5901565551757812	4.956938743591309	1.6241075992584229	0.7379778623580933	4.964790344238281
GSM261915.CEL	0.0	0.0	1.6092498302459717	0.0	0.5651388168334961
GSM261916.CEL	0.0	0.6002378463745117	1.6654021739959717	0.0	1.198232889175415
GSM261917.CEL	0.0	0.0	1.9150235652923584	0.0	0.22803783416748047
GSM261918.CEL	0.0	1.455973744392395	1.7633302211761475	0.0	1.368473768234253
GSM261919.CEL	0.0	0.0	1.1476633548736572	0.0	0.14156436920166016
GSM261920.CEL	0.0	0.0	1.1333339214324951	0.0	1.2829365730285645
GSM261921.CEL	0.0	0.0	2.6788156032562256	1.2426866292953491	1.7322547435760498
GSM261922.CEL	0.0	1.1002951860427856	3.590654134750366	1.960525631904602	3.61904239654541
GSM261923.CEL	0.0	0.0	3.9884121417999268	1.4712677001953125	2.396742820739746
GSM261924.CEL	0.0	0.47716426849365234	4.654237747192383	1.4869029521942139	3.3290655612945557
GSM261925.CEL	0.0	1.4576553106307983	3.9925272464752197	0.0	3.483595371246338
GSM261926.CEL	0.30277514457702637	0.6884333491325378	5.733147621154785	1.8694480657577515	2.8582143783569336
GSM261927.CEL	0.0	1.8497741222381592	3.1857941150665283	0.7794415950775146	2.7890586853027344
GSM261928.CEL	0.0	1.6436426639556885	3.1559598445892334	0.09754568338394165	3.943849802017212
GSM261929.CEL	0.0	1.766203761100769	5.030205726623535	1.4131947755813599	2.5535175800323486
GSM261930.CEL	0.0	0.0	3.319342851638794	0.0	1.1421289443969727
GSM261931.CEL	0.0	1.6146771907806396	5.545794486999512	1.4772212505340576	2.246410369873047
GSM261932.CEL	0.0	0.0	4.747313499450684	1.0656342506408691	1.5759592056274414
GSM261933.CEL	0.0	0.7334795594215393	1.7406365871429443	0.3527422547340393	2.774921417236328
GSM261934.CEL	0.0	0.3346601724624634	2.755885362625122	0.49624210596084595	2.9612784385681152
GSM261935.CEL	0.0	0.0	4.822305679321289	2.064957618713379	2.796577215194702
GSM261936.CEL	0.0	0.8123441934585571	4.758761405944824	1.669634222984314	2.623709201812744
GSM261937.CEL	0.0	0.675649881362915	4.435650825500488	1.8863531351089478	2.702171802520752
GSM261938.CEL	0.0	0.3951692581176758	5.201552391052246	2.224489212036133	2.7398369312286377
GSM267248.CEL	1.5226231813430786	0.0	0.32556915283203125	3.736741065979004	2.10017728805542
GSM267249.CEL	2.0624659061431885	0.4344451427459717	0.0	2.669344425201416	3.121678352355957
GSM267250.CEL	2.076446771621704	0.0	1.7065479755401611	3.761282444000244	2.637996196746826
GSM267251.CEL	1.759232521057129	0.0	1.6149218082427979	3.7303576469421387	2.3102197647094727
GSM267252.CEL	0.0	0.0	0.0	2.3567848205566406	2.9289464950561523
GSM267253.CEL	0.0	0.0	1.0161330699920654	2.0265960693359375	3.448789596557617
GSM267254.CEL	0.0	0.0	1.5257775783538818	2.035064697265625	4.3223042488098145
GSM267255.CEL	0.0	0.0	1.5423305034637451	2.3522233963012695	4.51364803314209
GSM267256.CEL	0.0	0.9149103164672852	0.0	0.4363619089126587	3.655174732208252
GSM267257.CEL	0.0	0.6133472323417664	0.0	0.796597957611084	2.497418165206909
GSM267258.CEL	0.0	1.161005973815918	0.3100409507751465	0.5083053112030029	5.009947776794434
GSM267259.CEL	0.0	1.0938814878463745	0.0	0.7843859195709229	4.360435962677002
GSM290747.CEL	4.8419904708862305	0.9490827322006226	1.9976685047149658	2.783903121948242	3.3199644088745117
GSM290748.CEL	4.690560340881348	1.0532790422439575	1.6459081172943115	2.7616472244262695	2.967029333114624
GSM290749.CEL	2.2445056438446045	2.7975709438323975	0.43108630180358887	1.2857365608215332	2.633862018585205
GSM290750.CEL	2.3262994289398193	1.8479132652282715	0.0	0.9205939769744873	3.0954573154449463
GSM290751.CEL	2.3227293491363525	2.489502429962158	0.5938985347747803	2.5028605461120605	2.031165599822998
GSM290752.CEL	2.7363948822021484	2.3627777099609375	0.0	0.9455426931381226	3.3488805294036865
GSM307112.CEL	1.745930552482605	0.0	3.259688138961792	3.3053369522094727	2.660531520843506
GSM307113.CEL	1.6834059953689575	0.0	3.764125108718872	3.384457588195801	2.8947296142578125
GSM307114.CEL	2.519930839538574	0.13526451587677002	4.161740303039551	3.9964470863342285	3.127619504928589
GSM307115.CEL	0.0	4.897846698760986	0.0	0.0	0.438126802444458
GSM307116.CEL	0.0	2.9447717666625977	0.0	0.0	0.10753130912780762
GSM307117.CEL	0.0	3.538050651550293	0.0	0.0	0.0
GSM307118.CEL	2.026492118835449	1.7798576354980469	2.8154523372650146	1.4675657749176025	4.259501934051514
GSM307119.CEL	2.52948260307312	1.320556640625	3.035811185836792	2.454838752746582	3.8982155323028564
