	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
GSM424832.CEL	0.47187	1.666	0.6094	0	0	0	3.266	0	0	1.5119	0.169	0	0	2.352	0.31275	0.59693	0	0	0	0.43457	1.2193	0	0.65313	2.6401	0	2.5861	0	0	0	0	0.42671	0	3.9014	0	0	0	0	0	1.3797	0	0.26301	0	0.46143	2.602	2.1083	0	0	0	0.12493	0.92298	0.53792	4.2735	2.8838	0	0.9823	1.258	0	0	0	0	0	0	0	1.6812	0.41148	0	0	0	0	0.53805	0	0	2.8256	0	0	0.45942	2.7188	5.9554	3.188	8.3114	0.54211	0	1.6624	0	0	0.38363	0	0	4.9838	0	0	0.30206	0	0.38916	0	1.5985	0	0.59386	0	4.1768	0	3.9443	1.0385	1.4364	1.165	0	4.7065	5.2608	0	2.7993	0	0	0	0.95389	0	0	0	0.38426	0	2.717	0.64773	0	0	0	3.5818	0	0	0.17414	0	1.5638	0	0	0	0.80076	0	0.19924	1.4189	0	0	0	0	1.7123	0.28883	0	2.2371	0	4.4092	1.1396	1.4554	0	0.53414	1.3889	0	1.8715	0	0	2.7591	4.1297	0.27583	0	0	0	0	2.0696	0	0	1.8273	0	0.26064	3.7295	1.0722	0	0	0	0.30051	2.7158	3.1977	3.5475	1.8305	0	2.8584	0.48	0.53111	5.4327	1.3367	0.027538	0	4.7936	0	0	2.9346	0	0	0	0	0	0	2.6545	1.5198	0	0	0	3.2716	3.9799	0	0.00075126	0.18239	0	0	0	0.27262	0	0.47821	2.561	0	0.55433	0	0	4.3502	0	0	0	0	0	0	2.0035	2.7674	2.7235	0	0	0.30387	0	1.4949	5.1416	0	0.40535	2.3189	3.0795	0	0	0.29148	3.4199	0	1.3162	0	0	0	0	0.82624	1.7652	0.58006	0	0	3.3066	3.3506	0	0.22754	0.27249	0.13095	0.39263	0.49491	0	3.3129	0	0.60677	0	0	0	2.8453	0	0	0	0	0.5181	2.2064	0.60791	0	0.5688	6.85	0.147	0	2.1745	0.084489	0	0	0.031376	0.7509	0	0	0	0	0.43751	0	0.40491	1.3285	0	3.5274	0	0	0
GSM1662229_WFPA513_1.CEL	1.5897	0.18026	0	0.61362	0	0	0	0.18798	0	0.023868	0	4.8241	0	0	0.33411	0	1.0077	0.14536	0	0.90182	0	1.6747	0	0.047745	0	0	0	0	0	0	3.7111	5.208	0	0	0.10681	0	0	0	0	1.0519	1.0713	0	0.11905	0	0	0	0	2.0561	3.621	0	0	0.82882	0.28495	0	0	5.7482	1.1457	0	1.7802	0	2.079	4.7518	0	0	0	0.21421	2.2672	0	0	4.66	2.2831	0	0	0	0	0	0.33511	2.9684	0.25436	1.7753	0.12872	0	2.353	0	0	0.11687	0	0	4.3634	0	1.3095	0	0	2.9199	0	3.8636	0	0	3.7804	0	0	0	0.63066	0	0	3.6983	5.9947	1.0676	0.01141	0	0	0	0	0.73376	0.10465	0	0	0	0	2.441	0.14498	0	0.14107	0	0.23774	2.967	3.8168	0	0	0	0	0	0.68127	0	1.6619	0.37053	2.8379	0	1.3193	0	1.9599	3.9216	6.5924	0	0	0	0.11609	0	0	0	0	0	0	2.1418	0	0	3.4832	2.3419	0.22502	0	0	1.961	1.4278	0.5126	0.7061	1.7777	0	0	0.09666	0.51586	0	0	0	0	0	0	5.0418	2.5424	2.9212	0	0.19227	2.8964	1.19	0	0	0	0	0.019903	0	0	3.7503	2.4093	0	0	0	2.5265	0	3.1678	0	0	0	1.3927	2.6534	3.2648	0	2.0677	0	0	0	1.0967	0	0.01607	1.0291	0.20089	0	0	2.3933	0	0	1.0533	0	0.5222	0	1.9557	2.2193	0	0.90586	0	2.3432	0	0.32643	0	0	0	0	0	0	3.026	0.73933	0.075176	0	3.1066	0	0.7102	0	0	1.0252	0	0	0	0.22716	3.7787	0	0	0.87188	0	3.2427	3.4321	0.46343	2.9403	0.77666	0	5.5861	0.68073	0.40466	0.41339	0.00053453	0	0.4326	0.27699	0	0	0	2.927	2.3566	0.31249	0	0	1.5534	0	0	2.4665	4.8088	2.4983	0	0.020666	3.032	0	0	0	0	0	0	5.4367	0.27872	0	0.36907	0	0	2.4397
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0	0	0	5.2466	3.7478	0	0	0	0	0.09182	0.62358	0	0	0.18119	1.3161	0	0.031935	0	1.3606	1.219	0.69328	0	4.9675	1.2394	0	1.7034	0.29705	0	0	0	0	0.40963	5.053	0	0	0	0	0	2.6565	0	0	0	0.87764	1.3254	0	0	0	0	0	0	0	1.0425	3.6786	0	5.1813	2.4365	0.10802	0	0	0	0.12145	0	0	0	0.59768	0	0	0	0	0	0	0	0	0	0	0	0	4.3899	6.0359	1.5092	0	0	0	0	0	0.15572	1.9319	0	0.068334	0	0	0	0	0	0.17528	1.7523	0.066863	0	0	0.24432	0	7.6088	0.12091	3.383	1.6031	0	4.9848	2.8384	0	3.9682	0	0	0.15626	0	0	0	0	0	0	0	0	0	0	0	6.0466	0	0	0.32479	0	2.7077	0.84107	1.7771	0	0	0	0	0	0	0	0	2.9695	6.1351	0.39229	0	0	0	7.5687	0	1.5718	0	2.4557	0	0	2.3913	0	0	0.1287	3.5211	0.19341	0	0	0	0	2.829	0	0.65147	0	0	0	1.6752	0	0	0	0	1.4071	3.6616	3.611	2.613	3.964	0	1.3689	0	6.3985	0	0.26596	2.1726	0	7.2151	0.062792	0	3.7322	2.9948	0.79358	0	0	0.5648	0	2.5942	0	0.39015	0.26567	0	0	4.1446	0	0	0	0	0	0	0	0.11201	0	2.9386	0	0	0	2.7968	1.8667	0.16904	0	3.6263	0	2.1412	0	0	2.8408	1.7513	0	1.6138	2.4331	0	2.5996	0	0	0	2.59	4.4692	0	2.0733	0.25589	0.12557	0	0	2.6706	0	0	1.0315	0	0	3.1944	0	0	6.9847	0	0	0	6.484	3.0254	0	2.81	0	0	0	2.2539	0	0.24457	2.6991	1.1882	3.9033	0	2.7585	0	2.3555	5.4241	0.15635	0.66501	5.4236	1.8987	0	0	1.1849	1.1679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSM424833.CEL	0	1.4215	0.35414	0	0.31332	0	2.8667	0	0	1.7447	0.10924	0	0	2.3781	0	0.8558	0	0	0	0.51355	1.2055	0	0.51422	2.7861	0	2.4887	0.012028	0	0	0	0.28886	0	4.1888	0	0	0	0	0	1.6828	0	0	0	0.31294	2.832	2.0464	0	0	0	0	1.1585	0.56335	4.2424	2.8517	0	1.105	1.7032	0	0.045362	0	0	0	0	0	1.5424	0.26108	0	0	0	0	0.50191	0	0	2.8771	0	0	0.55435	2.4863	6.4587	3.0395	9.3656	0.41996	0	1.6213	0	0	0.3751	0	0	4.3386	0	0	0.45796	0	0.23302	0	1.3587	0	0.73867	0	3.7465	0	5.0265	0.99348	1.4048	1.2558	0	5.2186	5.1904	0	2.8684	0	0	0	0.53631	0	0	0	0	0	2.9991	0.26485	0	0	0	3.6402	0	0	0	0	1.353	0	0	0.0091313	0.95143	0	0	1.3107	0	0	0	0	1.8436	0.2333	0	2.4843	0	4.6759	1.3776	1.225	0	0.49589	1.1233	0	2.0347	0	0	2.5495	4.4767	0	0	0	0	0	1.791	0	0	1.8256	0	0.15834	3.5244	0.95905	0	0	0	0.011261	3.0278	3.011	3.5967	1.5333	0	3.2482	0	0.31947	5.2878	1.18	0	0	5.5954	0	0	3.2894	0	0	0	0	0	0	2.8991	1.7054	0	0	0	3.8274	4.3827	0	0	0.038944	0	0	0	0	0	0.38795	2.5356	0	0.76517	0	0	5.2054	0	0	0	0	0	0	1.9801	2.5191	3.1115	0	0	0.3332	0	1.4989	5.407	0	0.13004	2.0256	2.9877	0	0	0.38666	3.8635	0	1.1659	0	0	0	0	1.103	1.9939	0.19271	0	0	3.7979	3.6586	0	0.2299	0.49883	0.23403	0.20292	0.13505	0	3.6405	0	0.84973	0	0	0	2.7811	0	0	0	0	0.66493	2.1768	0.47907	0.24743	0.42875	7.0626	0.031745	0	2.2314	0.064146	0	0	0	0.51164	0	0	0	0	0.50484	0	0.28221	1.2519	0	3.2256	0	0	0
GSM567674.CEL	4.6538	0	0	0.082791	0	0	0	0.045811	0	0	0.044517	4.9508	0	0	0	3.2641	0	0.13173	0	0	0	5.4014	0.10223	0	1.1694	0	0	0.14234	0	0	0	0	0	0	0	0	0	0	0	3.5897	0	0	1.4431	0	3.0408	0	0	0	0	0	0	0	4.2303	0.43909	0	0.60264	0.20104	0.77377	0	1.6352	0	0.24469	0	0	0	0.7858	0	2.8811	0	0	1.5315	3.0569	0	0	0	0	0	2.8488	2.8321	0	0	0	0	0	1.1246	0	0	0	0.48382	0	0	0.40425	0	0	0	0	0	5.2322	0	0	0	5.3952	1.0762	0	0	0	2.0342	3.1515	1.3524	3.0371	0.3523	0	3.5576	0.040161	0.31251	0.42389	0	0	0	0	0	0	0.11778	0	0.64126	0	0	0	0	0	0	0	0	5.0185	1.4842	1.1235	0	0	0.23651	1.0641	4.4891	4.8814	0	0.62823	0	0	0.50954	0	0	0.31736	0	0.73136	0.55136	0.80192	0	0	0	0.51972	0	0	0	0.16965	0	1.1034	0	0	0	0	0	0	0	0	0.21067	0	3.7899	4.997	0.60278	0	3.4774	0	0.59693	2.9183	7.7052	0	4.5356	0.87398	3.0983	0	0	0	6.4925	0	4.0784	0	0	0	0	4.2514	1.8413	0.075164	3.2159	0	0.77564	4.9065	0	0	0	0	0	1.8916	0	0.45873	1.03	0	0	3.3516	0	2.3778	0	0.039251	0	6.5982	2.9997	0.23876	0	1.6988	4.1513	0	0	3.2513	0	0	0	0	0	0.20331	0	0.052246	0	0	0	0	0.59255	0.072274	0	0.76607	0.64025	4.7228	1.9068	0	0	0	0	0.12946	0	0.58667	7.1359	0.041491	6.4265	0	0	0	1.2078	0.39128	3.827	0	0	2.5604	0	0	0.71294	1.6276	0	0.095088	2.7658	0.31338	0.03465	0	3.1214	0	0	0.14525	0	0.9157	0	0	2.7701	2.793	0	0	0	0	0	0.17236	0	0	1.5474	0	0.060567	1.0755
GSM1177845_PAO1-AMV-1.CEL	1.059	0	0.050549	0	0	1.6845	0	0.28752	0	0	0	1.4019	3.2721	3.4731	0	1.2248	0	0	0	0	2.0604	0	2.6051	0	0.17391	3.1075	0.14436	0	0	0.90305	0	1.0433	0	3.8099	0	0	0	0	0	0.11873	0.032621	4.7576	1.5939	2.0872	2.71	0	2.7385	0	3.9081	0	0	1.949	0	0	0	0	0.16865	0	0.048818	0	0.23007	0.60482	0	5.3064	0	0	0	0.075713	2.5101	0	0	0	0	0	0	0	0	4.5985	0	0	0	0	4.7951	0	0	0	0	0	0	2.1396	0.99234	0.06688	2.0398	0.33962	1.7977	3.0716	0	0.24304	0	0	0	0	1.8152	3.1093	0	0.046177	4.1363	1.1391	3.7648	5.2701	0	0	0.073077	0	2.0546	4.9958	0	0.9695	0	0	0	0	0.26464	0	0.097632	0	4.0209	0	1.3638	0	1.5913	0	1.1337	2.2275	0	0	1.7484	0	0	0	0	1.5153	5.2388	0	0	3.4469	2.0988	0	0	0	1.2382	0.95822	0	0.073857	0.51283	0	3.0239	6.7572	5.6374	2.4971	0	0	1.0578	0.56597	0	0	0	0	0.5741	0.30673	0	0	1.8437	0.23404	2.3475	0	3.9039	0	0.63873	0	0	4.8904	0	0	0	0	0	0.63083	0	0.98136	3.2099	0	0	0	0	4.5713	0	0.62959	0	1.0593	0	0	0	4.5545	0	0	0	0	0.033323	0	0.14925	0	0	0.17479	0	2.671	1.5119	0.947	0	0	0	3.5945	0	0	0	0	0.87129	0	0	1.3043	0.10595	0	0	0	0	2.5359	1.5601	0.3512	0	0.97166	2.1436	0.074415	0	0.20169	1.1184	0	0	0	2.9496	0	0	1.7072	0	0	0.023786	0	2.3878	0.27872	0	0.1741	0	0	0.29152	0.69376	3.4815	0	1.143	0	0.050246	0	0	0	0.94194	0.68703	0.18738	2.1526	0.13323	0	1.253	0	1.0435	5.0868	5.1867	2.4973	0	0	1.227	0	0	2.4687	0	0	0	1.118	0.79049	0	1.0555	0	0	0
GSM1420992_PAO1_NO1.CEL	4.5545	0.18411	0	0	1.2933	0.15632	0.15729	0	0	0	0.80108	0	0	0.40133	1.06	1.5759	0	0	0.047364	0.1883	2.5766	0	0	0	0	2.4168	1.2865	0	3.391	1.739	0	0.81507	0	0	0	0	0	0	3.0265	0.37515	1.0177	0	5.0669	0	0	0	0.62561	1.873	0	3.3127	0	0	4.8858	2.0575	0.49629	1.1556	3.1083	0	0	1.6958	5.7048	0	0	0	0	0	0.52201	0	0	2.0484	0	0	0	0	0.94413	0.38153	0	3.3336	2.4812	0	1.6024	0	0	0.095963	1.7667	0	0	0	0	2.1177	0	4.0224	0	0	0	0	0	0.15128	0.68995	0.07674	0	3.084	0	0	4.2413	0.48365	3.121	0	0	0.94218	0.0076792	2.3499	3.8416	0.062163	0	0	0	0	0	0	0	0	0	0	5.956	0.841	0	0	1.9356	0.17469	0.30924	0	0	0	0	3.9558	2.6201	2.7279	0.45844	0	0	4.7182	0.30986	0	0	0	0.72039	0	0	1.6358	0	0.51223	1.8256	0.30223	0	0	0.087082	3.3991	4.9476	0	0	0	0	1.1242	2.5757	0	0	0	0.43499	0	0	0	4.6002	0	3.3297	0.023496	0.25087	0	2.8326	3.0205	0	0	0.63856	0	0	0	0	0	0	1.6784	0.055455	1.4101	0.14293	0	0	0	0	6.2124	0	0	0.5698	0	0	2.8522	0	0	0	0	4.6215	0.75512	0.39198	4.1082	0	0.17005	0	0.63903	0	0	0.057026	2.3204	0	1.9839	0	0	0	0	0	1.0918	0	2.2285	0	0.1064	0	0	1.2152	2.181	2.347	3.0896	0	4.7089	2.1879	0.1284	1.306	1.8889	0	0	1.7073	0	0.33726	0	2.4209	2.7594	0.5234	0	0	0.029887	0	0	0	0	0	3.2096	0	0	0.5114	0	0.99528	4.1079	1.0866	1.2603	0	1.759	0	0	2.237	1.0093	0.22476	0	1.7994	0	0	2.6147	2.9081	0	0	0	0	3.4968	0	0	0	1.9582	0	0.48398	0	0	0	2.0862	0	2.9626
GSM774100_CF105-1973a.CEL	0	0	0	0	0	0	0	3.1307	0.73985	0	3.3546	0.1804	0	0	0	0.036822	0	0.45628	0	0.38908	0	0.0080113	0.54547	0	0.070803	0	1.204	0.22411	0.45213	0	3.0176	0.40794	0	3.333	0	0	0	0	0	0.32137	0	0	2.4895	0	0	0	0	0.30561	0	0.43683	0	0	5.4529	1.6002	0	7.8022	3.2756	0	0	0.43577	0	0.29899	0	0	0	0.60762	0.86539	0	0	0	0	0	0	0	0	0	0	2.5508	2.3144	0	0.6512	0	0	0.083596	1.0614	1.4905	0	0.34173	0.31176	0	0	0	0	0	0	0.65408	0	0	0.093887	0.19466	0	0	0.72391	0	0	0	1.6188	0.6576	0	0	4.6058	0	2.1044	0.98566	0	0	0	0	0	0	0	0	0	0	4.2678	1.9076	0.0075386	2.0546	0	0	0.41844	0	0	1.9707	0	0.80524	0	0	0.12779	0	0.55545	4.6851	0.96406	0	2.1476	0	0.65894	0	0	0	0	0	0	1.9809	0	0.20234	0	1.855	5.614	0	0	0.094571	0	0.31294	0	0.51814	2.5578	2.1256	0.5189	0.036096	0	0	0.37267	0.61163	3.4173	0.027419	0	0	3.8707	1.9228	0.13706	0.18121	0.26836	0	0	0	0.97781	0.31399	0.23797	0	0.5513	1.7051	0	0	0	0.083744	0	6.4683	0	2.8802	0.37383	0.16042	0.48342	4.7526	0	0	0	0	0	0	0	4.2758	1.8839	0	0	0	0	4.8904	0.70437	1.1326	0	0	1.5155	0	1.0805	0	0.10881	2.0332	0	3.2237	5.2889	0	0	0	0	2.213	0	5.8648	4.7544	0.65993	3.8032	0.44492	2.1171	4.4834	0.090328	1.3782	0	4.2277	0.32028	0.018078	2.4968	0	0	0	0.36708	0	0	0.35268	1.4848	0.098691	0	1.623	0	2.4305	1.2447	0.63135	0.41964	5.6541	2.9225	0	2.4626	0.81793	1.4519	0	5.2965	0	0	0	0.49464	0	0	0.96819	0	1.2593	0.40168	2.4497	0	4.1343	0	0.23987	0	0	0	1.231	5.535	0	3.8114	2.2433	0	0
GSM1191070_WT-pyr-1.CEL	0.059938	0	0	0.30943	0	0	5.9151	0	2.1575	0	3.6309	4.7978	0	1.8105	0.55741	0.54068	0	3.8781	0	0	0	0	0	0	0	0	0.12004	0	0	0	2.3619	3.1656	0	0	0	0	0	0	0	0	1.6169	1.5255	0.24524	0	4.4109	2.5918	0	0	0.72304	0	1.1018	0	1.2223	0.080333	0.54028	4.7156	1.2372	0	0	0	0	0.22056	0	3.1909	0	0	0.58514	0.58817	0	0	0	0	0	0	0	0	1.9492	1.3519	0	0	1.9744	0	0	0.74572	2.8582	0.15056	1.5556	0	0	0.24759	0.014781	0	0	0	0	2.9506	0	0	1.3501	4.3836	0	0	0.95769	0	0	0	5.3576	0	0.069567	4.531	0	0.10485	0	0.75014	0	2.9785	0	0	0	0	3.2166	0	4.5011	0	0.029778	0	0.53803	0	0	0.43239	0	0	0	0	4.5588	0.14446	0	0	0.6778	0.93175	0.10068	4.393	4.3138	0	2.4475	0	0.44882	0	0	0	1.0442	1.5796	0	0.2459	0	0	0	4.29	6.127	3.7942	0	0.16753	0	0	0	0.26499	0	4.8152	0.35981	4.29	0	0.2668	0.39241	0	2.6787	0	1.0697	0	3.6292	0.0067058	0	0.59951	0.61281	0	0	0	0	0	0	0	5.184	5.0027	0.86241	0	0	0	3.225	0.40621	0	0	0	0	0	4.6401	0	0	0	0	0	0	4.0083	0.90197	4.2191	2.9512	0	6.1185	0	0	1.6129	2.9662	0.57067	4.1235	0	0	0.02477	0	0	0	0.71031	6.4632	0.8131	0	1.5544	0	0	0	0	1.8166	1.9872	0	0.29556	0	0	1.7312	0.030197	0	0	0.78142	0	0	4.5091	0	0	0	0	2.9931	1.0827	1.8784	0	0	1.4931	0	3.5236	0.029081	0	0.50867	1.9776	0	0	0	0	0.35834	0	4.6119	0.54006	0.36293	0.136	0	1.2949	0	0	0.0049951	0	0	0.84326	2.8119	3.6027	2.3436	0	0	3.1857	2.2161	0	6.222	3.8955	0	6.3078	0	0	0
GSM821093_HZI0149_Pae_G1a.CEL	0.52134	0.44789	0	4.1851	0	0	0	0	0	0	0	0	0.55132	5.0663	3.8367	2.7433	0	0	0	0.058618	1.386	0	0.3619	1.4282	0	2.6364	0.35493	0.50834	0	0	0	4.4376	5.3319	0	0	0	0	0.43244	2.5308	1.9699	0	0	3.6419	1.8056	0	0	4.5804	0	0	0	0	0	6.2392	0	0	1.8593	0.47898	0.51095	0	0.1797	0	0	0	0	0	0	0.64046	0	0	0.81882	0	0	0	0	0	0	0	3.1962	2.4442	0	0	0	0.2921	0	0	0.13154	0.050194	0	0.016534	0	0	0.90015	0	2.9903	0.64829	0	0	1.2327	0	0	0	5.2087	0.51255	0.43397	3.2373	0	2.5033	1.3911	0.24257	3.2887	0	0.47452	0	0	0	2.3664	0	0	0.077209	0	1.7767	0	0	0	4.8514	2.0407	0	0	0	0	3.4099	0	0	0	0	0	0	0	0	0	1.403	4.8924	0.5244	0.54127	0	0	3.8389	0	0	0	0	0.039772	0.7121	1.3602	0	0	2.9784	0.25046	0.73179	0	0	0	0	2.8941	0	0	0	0.098144	0	1.495	0	0	0.69003	0	0	2.4304	5.4332	5.1527	3.0965	1.4737	4.0408	1.2827	2.535	1.0053	2.3194	0	0	5.6942	0	0	6.2871	0.8578	1.2037	0	0	0	0	3.577	0.58243	0.73358	0.19634	0	3.9309	1.5402	0	0	0	0	0	0	0	0	0	1.4945	0	4.3336	0	0	1.0243	0.22562	0	2.282	3.2777	0	0	0	1.8066	0	0	2.9075	2.4283	0.2654	0.050816	0	0	0	6.4337	1.3258	0	1.8056	0	4.4111	0	0	0	0	0.13515	0	1.855	0	5.5915	0.15158	0	5.7418	0	0	1.7166	0	0.22275	0	0	2.8903	3.0491	0	2.9265	0.16372	0	0.63986	0	0.038695	0	1.4727	1.6313	0.5314	2.1603	0.52547	1.5343	2.237	4.7082	0	0	0	1.7991	0	0.2641	1.5312	0	0	0	0	0	0.61727	0	0	0	0	0	0	0	0.65584
GSM187282.CEL	0	1.3964	0	0.39839	0.062343	0	0	0.78696	0	6.721	0	2.4478	1.8089	0.48978	5.6235	2.8906	0	0	0	0	0	0	2.0813	0	3.1173	0	0	0	0	7.8636	0	0	0	4.3023	0	0	0	1.2036	0	0.84253	0	0	0.3103	0	0	0.91566	0	0	0	0	0	3.8499	0.096969	0	0	0.38139	1.4153	0	0	3.2399	0	3.1775	0	2.2879	0	0	0	2.6287	2.3456	0	1.7677	0	0	0	0	0	0	3.5557	0.88475	0	0	0	0.49224	1.1819	2.784	4.1002	0	0	0.68626	0	0	0	4.1624	6.9729	2.5067	0	0	0	2.0593	0.43784	0	0	0.50912	0	0	0.73752	6.7915	2.4496	1.3183	0	0	0	0	0.56848	0	0	0	0	0	0	0.89173	3.3088	2.6308	0	0	0	0	0	0	0	5.2205	0	0	2.3939	0	0	2.4856	0	0	0	0.50945	5.6752	4.6278	0	0.31669	1.8876	0.99706	0.76802	3.0076	0	0.26621	0	4.5103	0.0030175	0	0	0	0.69371	0	0	0	0	0	0.0011837	0	0	0	0	0	0	0	0.18869	0.19599	0	2.1499	5.1939	3.6346	0	6.0946	0	0.56118	0.86308	4.7737	0	4.6085	0	0	0	0	0	7.4308	0	0.85402	0.3903	0	0	0	0.023	0	0	0	1.0214	0.099712	4.7074	0	0	0	2.275	0.69202	0	1.539	0	0.63797	0.069471	0	0	0	4.1572	0	1.8296	0	6.5346	0	0	0	0	1.3664	0.068546	0.78898	0	0.093328	1.4537	1.0613	0	3.0527	0	1.8752	0	0	0	0	0	0	0	0.088844	0	0.69022	3.8795	0	0	0.12405	0	0	0	0	0	0	5.8561	2.5237	0	1.5461	2.9785	0	0	0	0	2.6927	0	0.27725	2.3532	0	0.75525	0	2.8661	0	0	0	0	1.8069	0	0	0.19254	0.16746	0	0	0.51715	0	0	0.045654	0	0	2.0446	0	6.1088	0	0	0	0.15771	0	3.1712
GSM432870.CEL	0.63116	0.70971	0	2.1007	0.035245	0	0	0	0	0	0	1.0734	1.5484	0.28403	0.042783	1.3261	0	0	3.6168	0	0	0	0	0	0.79422	1.327	2.1331	0	0	5.0079	0.53262	4.4411	0	0	0	0	1.9862	0	0	0.73227	0	0	0.31183	0	0	2.3126	1.6734	0.0064172	4.1685	1.4078	0	0	0	0	0	5.0076	0.03496	0	0	0	2.8717	1.7146	0.51727	3.251	0	0.2137	0	0	3.497	0	0.71191	2.7933	0.12616	0	0.19802	0	0	4.8574	0	0	0	0	3.9614	1.851	0	1.128	0	0	1.6192	0	1.7266	0.065493	0	0	0	4.7919	0	0.46599	0	0.86967	0	0	1.2451	0	0.0088318	4.6249	7.0739	0	0	0.55692	0	0	0.70349	4.1767	0.097623	5.1723	0	3.3458	0.9118	0	0.059358	0	0.1336	0	0.22193	1.7152	4.6437	0	0.70239	0.18926	0	0	0	0.069545	3.1559	0.098099	0	1.0266	1.4303	1.2745	0.15973	2.3193	3.3682	0.080161	0	0	0.31752	0	0	0	4.0248	0	0	3.9216	1.0238	0	1.9532	4.6928	3.235	0	0	0.84025	0	0.78214	2.0648	3.3915	0.63537	0	0.51915	0.49807	0	0	0.39808	0	1.7888	0	5.5186	0	0	0.92344	0	4.829	0.40632	0	0	0	0	0.1724	0	0	0.5753	0.96756	0	0	0	4.8521	2.6107	2.4272	1.1136	1.6651	0	1.8461	0	4.1246	0	0	0	0	1.557	0	0	0.2735	0	0	0	0.30915	0	1.0834	0.2051	1.2736	0.04098	1.756	0.31193	0	2.5561	0	0.30569	0	0	0	0.60521	0	0	0	0	0	3.5946	3.4246	1.4363	2.4447	1.3905	4.5932	0	3.858	0	0.3338	0.95356	0.084712	1.8975	1.7878	0	0	0	2.7006	0	0	0.44165	0	0.042203	0.73341	3.5112	0	0.82485	0.92611	0.48028	0.073044	1.1064	0	4.6572	3.5207	0	1.8011	0.91389	1.7224	0.4659	6.1824	0.67142	0	0	0	0	5.1048	6.4366	2.9539	0	0	0.29903	0	0	6.0013	0	0	0	0.58308	2.9892	0	0	0	0	1.8126
ETJan12B_1381_2012PAO6_2dR-aero.CEL	0	0	0	0	4.8743	0	0.12437	0.56128	0.73698	0.31174	5.4269	0	0	0	0	0	2.0376	0	0	0	0	0	0	0	0	0	1.3032	0	0	1.8463	0	6.2103	0	0	0	0.010897	0	0	3.2392	1.6147	0.5707	0	0	0	0	0	0	0	3.3789	0	4.5267	0	3.4404	0	1.5054	0.95254	3.206	0	0	1.4746	0	0.17591	0	0	0	1.5733	0	0	1.192	0.15775	0	0	0	0	0	0.46003	0	5.6144	0	0	0	0	0	0	0	0.62432	0	0	0	3.0432	0	0	0	0	0	0.61403	0	0	0	0	0	0	1.403	0.074428	1.9389	0	3.0392	0	1.3864	7.9366	1.1519	0	0	1.3901	0	0.086404	0	0	0.31077	0.21836	0	0	0	0.0090428	2.5504	0	0	0	0	2.1174	0	5.6535	0	0	0	2.5776	0	0	0	0	0	3.8327	6.7593	0	2.7477	0.68739	1.2606	0	0	0	0	0.27203	3.4286	0.36079	0	0	0	8.3246	6.0855	6.2367	0	0	0	0	0	0	0.74435	4.6271	0.16388	0.28401	0	0	4.0272	0.92901	3.6266	0.34278	0	0	2.939	3.8646	0	0	0.48163	0	0	1.1866	1.5361	0	0	0	3.3654	3.3657	0	0	0	0	0	3.4226	0.13706	0	0.10127	0.12616	0.63536	4.2521	0	0	0	0.37275	0	0	0	0	1.7557	0.4063	0	1.4989	0	0	6.1897	0.49798	3.2714	0	0	0	0	0	0	0	0	3.9484	0.49524	0	0	0	0	0	0	0.28999	3.2704	0	2.0086	0	0	0	0	0	0	0	2.8693	0	0	0	1.9536	0	0	0	0	4.1733	0.78681	0	0.55377	0	0	0	0.3879	0	0.47461	0.42679	0	0.052424	0	0.5784	0	6.3591	0.97155	0.71114	0	0	4.5107	0	0	1.9137	0	0	0.54415	1.3211	0	0.60688	0	0	4.7506	0	0	0	3.2847	0	0	0	0	0
