	1	2	medium
GSM234928.CEL	0.48743935810522937	5.136451687492459	LB
GSM234929.CEL	6.131905198811881	-1.8941467199675148	LB
GSM242671.CEL	-1.3455430869446185	4.465467220756829	LB
GSM242676.CEL	-5.105330606988495	-2.872721746581595	LB
GSM242677.CEL	-0.6002102847449892	4.978044595401402	LB
GSM243221.CEL	-5.062614086694092	-3.997492899302499	LB
GSM243222.CEL	-4.6000730166714865	-0.30445081501587895	LB
GSM243223.CEL	-3.9966376034966293	-1.695110441558485	LB
GSM243224.CEL	-3.854186370963299	-0.9768990108457193	LB
GSM244065.CEL	-1.2256242523818246	6.311480720833571	LB
GSM244065.CEL	-1.2256242523818246	6.311480720833571	LB
GSM244066.CEL	-1.5035116516127096	6.359307798523586	LB
GSM244066.CEL	-1.5035116516127096	6.359307798523586	LB
GSM244067.CEL	-1.2194648936007175	6.014232325764355	LB
GSM244068.CEL	-1.0644939271067908	5.8593621598592005	LB
GSM244069.CEL	-1.1749444108486264	5.183412869273566	LB
GSM244070.CEL	-1.135640044912308	5.539994854798371	LB
GSM244071.CEL	-2.184809932369121	5.81455447740034	LB
GSM244072.CEL	-2.48735080141962	4.536780208462959	LB
GSM251201.CEL	-6.2353596114810985	-1.7263331192259443	MMP + 20 mM glutamate
GSM251202.CEL	-6.351559502718284	-2.5730545361079016	MMP + 20 mM glutamate + 20 mM putrescine
GSM251203.CEL	-2.0559141642590433	-2.173135253292228	MMP + 20 mM glutamate + 20 mM agmatine
GSM251204.CEL	-6.574208092495629	-2.0381958410104266	MMP + 20 mM glutamate + 20 mM agmatine
GSM251205.CEL	-6.877551423444729	-3.8075252161361135	MMP + 20 mM glutamate + 20 mM GABA
GSM251206.CEL	-6.789452615714841	-2.837510963967465	MMP + 20 mM glutamate + 20 mM putrescine
GSM252496.CEL	0.38368965414375417	-5.479848429630588	MEM + 0 .4% arginine
GSM252496.CEL	0.38368965414375417	-5.479848429630588	MEM + 0 .4% arginine
GSM252501.CEL	-0.7635869023424152	-4.919661858419534	MEM + 0 .4% arginine
GSM252501.CEL	-0.7635869023424152	-4.919661858419534	MEM + 0 .4% arginine
GSM252505.CEL	-1.0250232026850816	-4.647333631599481	MEM + 0 .4% arginine
GSM252505.CEL	-1.0250232026850816	-4.647333631599481	MEM + 0 .4% arginine
GSM252506.CEL	2.4387912651252686	-4.28850547022281	MEM + 0 .4% arginine
GSM252506.CEL	2.4387912651252686	-4.28850547022281	MEM + 0 .4% arginine
GSM252507.CEL	2.113999598772231	-4.022074409037981	MEM + 0 .4% arginine
GSM252507.CEL	2.113999598772231	-4.022074409037981	MEM + 0 .4% arginine
GSM252508.CEL	4.2199177243490285	-4.572053524068759	MEM + 0 .4% arginine
GSM252508.CEL	4.2199177243490285	-4.572053524068759	MEM + 0 .4% arginine
GSM252559.CEL	1.6414089376690773	6.762788166683242	MEM + 2% LB
GSM252559.CEL	1.6414089376690773	6.762788166683242	MEM + 2% LB
GSM252560.CEL	0.22242236099201934	7.1321280311019555	MEM + 2% LB
GSM252560.CEL	0.22242236099201934	7.1321280311019555	MEM + 2% LB
GSM252561.CEL	1.2267203716731712	6.928087879728489	MEM + 2% LB
GSM252561.CEL	1.2267203716731712	6.928087879728489	MEM + 2% LB
GSM252562.CEL	-0.16154395501707844	6.601094317213349	MEM + 2% LB
GSM252562.CEL	-0.16154395501707844	6.601094317213349	MEM + 2% LB
GSM254432.CEL	-2.011647000792376	7.0234949026483156	LB
GSM261915.CEL	5.90192230915222	-1.3374744977825972	LB
GSM261916.CEL	5.060700620465556	-0.24158695388296625	LB
GSM261917.CEL	6.185969507071083	-1.814677532981326	LB
GSM261918.CEL	4.324392428691015	0.553417287615145	LB
GSM261919.CEL	7.5239109395473776	-2.5655807350046724	LB
GSM261920.CEL	5.474751473750456	-1.6139075376214242	LB
GSM261921.CEL	1.6648606832168724	-2.323659478274274	LB
GSM261922.CEL	-2.558759522977841	0.6484282773626477	LB
GSM261923.CEL	-0.46890193068196045	-1.9363061202213065	LB
GSM261924.CEL	-3.0576342956171807	-0.30919959965964094	LB
GSM261925.CEL	0.16675250132176253	2.015033559862947	LB
GSM261926.CEL	-4.617619822763447	-0.8312730737178751	LB
GSM261927.CEL	-0.6618695437448562	1.3516162224639947	LB
GSM261928.CEL	0.3035257316679907	2.474210222941031	LB
GSM261929.CEL	-3.3526100044621256	0.4101442711985171	LB
GSM261930.CEL	2.9241880508112064	-1.7033571195755153	LB
GSM261931.CEL	-3.113529211695428	-0.17513580589311276	LB
GSM261932.CEL	-0.9840843764062182	-2.6078528624916877	LB
GSM261933.CEL	2.9864664165615546	0.5904803859113394	LB
GSM261934.CEL	1.428138120326168	0.14658665075117353	LB
GSM261935.CEL	-2.8575140975925213	-1.4450698913828273	LB
GSM261936.CEL	-2.4481230814041437	-0.4742273920189893	LB
GSM261937.CEL	-2.5758637288453032	-0.6703369818972231	LB
GSM261938.CEL	-4.171652538538872	-1.3514190426024708	LB
GSM267248.CEL	-0.9916474056265654	-2.6159629357125365	LB
GSM267249.CEL	-0.28847558740358753	-0.011569556140563205	LB
GSM267250.CEL	-3.11410603717907	-2.5530295703062196	LB
GSM267251.CEL	-2.43082363716717	-2.942545433990584	LB
GSM267252.CEL	2.340325968912503	-1.1033688198757052	LB
GSM267253.CEL	0.8087275219449005	-0.2338027257521338	LB
GSM267254.CEL	-0.4053210062572517	-0.37727770466453253	LB
GSM267255.CEL	-1.1199186401288181	0.22203153054825675	LB
GSM267256.CEL	3.8791130032470926	2.2142050676018696	LB
GSM267257.CEL	4.512919779118584	0.5665257277239808	LB
GSM267258.CEL	1.6161539184220108	3.284858836548192	LB
GSM267259.CEL	2.3642409736570227	2.7357752158225255	LB
GSM290747.CEL	-5.9261417856682295	0.048035285009573186	Plant intracellular fluid 
GSM290748.CEL	-5.17562107666593	-0.12076471057251563	Plant intracellular fluid 
GSM290749.CEL	-0.491707656666558	2.7379570331560252	Plant intracellular fluid 
GSM290750.CEL	0.1144509159524507	2.5256527082587827	Plant intracellular fluid 
GSM290751.CEL	-0.7713884780238627	1.5925676466006082	Plant intracellular fluid 
GSM290752.CEL	-0.5893247899609377	3.198863103652295	Plant intracellular fluid 
GSM307112.CEL	-4.017298025085372	-1.905568787593913	AGSY
GSM307113.CEL	-4.615442269806683	-1.9902347529982563	AGSY
GSM307114.CEL	-6.448570250109576	-1.8321378366813341	AGSY
GSM307115.CEL	7.861560411747819	6.502101242598052	AGSY
GSM307116.CEL	8.448886643648768	3.3445959189007284	AGSY
GSM307117.CEL	9.10590112612378	4.294823418185005	AGSY
GSM307118.CEL	-3.903303329033696	2.153318393981345	AGSY
GSM307119.CEL	-5.176725728096504	0.819644788194212	AGSY
GSM307120.CEL	-4.902072340763714	0.8556996641411843	AGSY
GSM307121.CEL	2.2868958227697616	2.816659936040597	AGSY
GSM307122.CEL	2.9433264560930765	2.932580137656356	AGSY
GSM307123.CEL	2.0679926251583995	3.562925155783136	AGSY
GSM307124.CEL	2.1475345839652515	1.292404089714136	AGSY
GSM307125.CEL	1.776769305061301	1.1939498395398827	AGSY
GSM307126.CEL	0.6345887765514336	2.6136290968305755	AGSY
GSM307134.CEL	-1.891455531501209	6.044029851324718	LB
GSM307135.CEL	-0.9537988287760879	5.8541963738748795	LB
GSM318716.CEL	-1.53134498349867	5.190310442672451	LB
GSM334310.CEL	-8.044742548006367	-1.8143480356378592	MH
GSM334311.CEL	-7.809007603784614	-3.4640105726259107	MH
GSM334312.CEL	-4.134284525333864	-3.00404150500706	MH
GSM334313.CEL	-3.4066346948649766	-1.0310103995362287	MH
GSM334314.CEL	-6.618640178772627	-2.0512448571541095	MH
GSM334315.CEL	-5.9237623493897145	-2.100850124981389	MH
GSM335182.CEL	3.730946805521603	-0.9898870277152845	RPMI + serum
GSM335183.CEL	7.9420358462002065	-3.55287376361028	RPMI + serum
GSM349042.CEL	1.7770853106058682	1.7378470971177933	LB
GSM349045.CEL	-2.3621507359089904	4.346415809323466	LB
GSM349047.CEL	-2.4461271810907688	4.943358588605977	LB
GSM349048.CEL	-0.6615997046047477	3.1353109217124517	LB
GSM356953.CEL	4.267999549372894	-5.271673636173828	LB
GSM356954.CEL	4.396264249749498	-4.630057512750741	LB
GSM356955.CEL	4.274179675626367	-4.6268358458178165	LB
GSM356956.CEL	5.649554717190124	-4.390415799740691	LB
GSM356957.CEL	6.624362679760883	-4.217800839246376	LB
GSM356958.CEL	6.072500936093485	-4.114715417600197	LB
GSM356959.CEL	7.982342861196356	-5.071085507928241	LB
GSM356960.CEL	7.889951845614909	-4.964341438914013	LB
GSM356961.CEL	6.8870560783769035	-4.524119065127045	LB
GSM366976.CEL	-1.4847705341959414	5.772044356925888	RPMI + serum
GSM366977.CEL	0.7924404747456888	6.411385742708756	RPMI + serum
GSM375702.CEL	-4.6199241721123565	1.101172757833654	LB
GSM375703.CEL	-4.81601392970149	-0.07098357545903909	LB
GSM393044.CEL	-0.4354231420901611	3.77495035825721	LB
GSM393045.CEL	-1.4277452182568229	4.839212607091035	LB
GSM424829.CEL	7.715614116877929	-1.965117092013004	LB
GSM424830.CEL	8.682422337979194	-2.539239466387657	LB
GSM424831.CEL	8.334398291867057	-2.032803438762579	LB
GSM424832.CEL	4.7655723589565095	0.7892006761582457	LB
GSM424832.CEL	4.7655723589565095	0.7892006761582457	LB
GSM424833.CEL	4.726570864141536	0.6311446005609095	LB
GSM424833.CEL	4.726570864141536	0.6311446005609095	LB
GSM424834.CEL	7.177245736663113	-0.14530058227632695	LB
GSM424835.CEL	7.236419490257108	-0.33102136231014595	LB
GSM424836.CEL	9.848104135586427	-2.700502646601765	LB
GSM429472.CEL	0.27857328872234766	-4.073946159673999	mAB
GSM429475.CEL	2.3155900979635278	-4.565570598291938	mAB
GSM429476.CEL	5.594648781812368	-1.8995002368953717	mAB
GSM429477.CEL	6.158449881047019	-1.7482091356677407	mAB
GSM429478.CEL	7.2225922852444215	-2.486195545172882	mAB
GSM429479.CEL	5.777324165071084	-2.347642151152439	mAB
GSM429480.CEL	2.530061190035857	-0.15461307203790514	mAB
GSM429481.CEL	2.940484817376412	-0.507013800170816	mAB
GSM432860.CEL	-8.031173524005382	-3.983002847054416	LB
GSM432861.CEL	-8.054291441027603	-4.345701414127583	LB
GSM432862.CEL	-7.468334410423756	-3.9837227927912466	LB
GSM432863.CEL	-6.577733795583988	-3.8568906946079573	LB
GSM432864.CEL	-8.157951728633252	-5.496680603782532	LB
GSM432865.CEL	-8.052966482046934	-5.860716967611466	LB
GSM432866.CEL	-1.4292349795439725	3.9152373338344852	LB
GSM432866.CEL	-1.4292349795439725	3.9152373338344852	LB
GSM432867.CEL	-3.1037423650620344	3.3643997410778748	LB
GSM432867.CEL	-3.1037423650620344	3.3643997410778748	LB
GSM432868.CEL	-2.5458255855776923	2.4910445693883827	LB
GSM432869.CEL	-1.9063749252845528	5.758478234779626	LB
GSM432870.CEL	-1.844725005333087	5.553492450117047	LB
GSM432871.CEL	-2.2605734918611593	5.010439658583403	LB
GSM45588.CEL	7.748635786921348	0.38708257587093936	BHI
GSM45589.CEL	8.665254648839362	-0.8194566306249337	BHI
GSM45590.CEL	5.596996124577304	-0.7655215996815965	BHI 
GSM45591.CEL	5.288059457567723	0.512175059837301	BHI
GSM462061.CEL	6.391611067208351	-3.4669742376656454	ASMDM
GSM462062.CEL	1.9512165500062455	-0.2726506084810568	ASMDM
GSM462063.CEL	0.8830932719832825	6.460882917551504	LB
GSM462064.CEL	-1.338005149305278	4.711034120447963	LB
GSM462352.CEL	0.7344985814459875	-0.05686112428144825	MOPS + 6.3 mM Glucose
GSM462353.CEL	-3.959409166788834	2.4289563291816787	MOPS + 6.3 mM Glucose
GSM462354.CEL	-3.875308536740996	3.250911474407918	ASMDM
GSM462355.CEL	-3.323729180922544	3.2772971256305294	ASMDM
GSM537320.CEL	6.452797202108548	-1.7622451204416385	LB
GSM537321.CEL	6.664456694004701	-2.1088737527239267	LB
GSM541640.CEL	-6.76793244032914	-3.400832559378602	LB
GSM541641.CEL	-6.990814514349612	-3.349801910377874	LB
GSM541642.CEL	0.13546763879392662	5.321246628754426	RPMI 1640 
GSM541643.CEL	0.9053048994353314	5.741193792333962	RPMI 1640 
GSM541644.CEL	-0.433041020739959	2.3816635606430334	LB
GSM541645.CEL	-0.3550659085724221	3.2363518402141414	LB
GSM541646.CEL	5.450053455695835	0.6568784482291584	RPMI 1640 
GSM541647.CEL	6.487307777323046	0.422529587511895	RPMI 1640 
GSM541648.CEL	-0.1570764553973148	6.391091338450831	LB
GSM541649.CEL	0.19229952300493466	6.903383998943308	LB
GSM546244.CEL	-7.5433950623902	-5.5612951304864815	SCFM + lactate + glucose
GSM546245.CEL	-8.182783050631809	-5.4996750025804415	SCFM + lactate + glucose
GSM546246.CEL	-7.385088539982243	-5.469709684809624	SCFM + lactate + glucose
GSM546247.CEL	-7.660922737569806	-5.589354713915171	SCFM + lactate + glucose
GSM546248.CEL	-7.141113335334775	-5.598566304037134	SCFM + lactate + glucose
GSM546249.CEL	-7.639715707680987	-5.186263703590819	SCFM + lactate + glucose
GSM546250.CEL	-6.393929879275222	-1.4443200768921818	SCFM + lactate + glucose
GSM546251.CEL	-6.356673452035296	-2.1982272391495097	SCFM + lactate + glucose
GSM546252.CEL	-7.817812738346971	-4.360775640275251	SCFM + lactate + glucose
GSM546253.CEL	-7.197140311287957	-4.553558247962982	SCFM + lactate + glucose
GSM546254.CEL	-8.676103319812013	-6.30350896602063	SCFM + lactate + glucose
GSM546255.CEL	-6.178090597106592	-5.570871572547165	SCFM + lactate + glucose
GSM546256.CEL	-5.701705111874062	-1.4279331051003343	SCFM + lactate + glucose
GSM546257.CEL	-6.356213478100056	-4.005885603609713	SCFM + lactate + glucose
GSM546258.CEL	-6.96877004538053	-2.9815488447393217	SCFM + lactate + glucose
GSM546259.CEL	-5.850375480066535	-3.68188957834415	SCFM + lactate + glucose
GSM546260.CEL	-7.638623738616703	-4.687411096638407	SCFM + lactate + glucose
GSM546261.CEL	-5.50840719431707	-4.254708752232878	SCFM + lactate + glucose
GSM546262.CEL	-5.94953746952759	-2.9569119136897983	SCFM + lactate + glucose
GSM546263.CEL	-3.7302808276874555	-2.4065354032400768	SCFM + lactate + glucose
GSM546264.CEL	-5.032883122073467	-3.413560814993989	SCFM + lactate + glucose
GSM546265.CEL	-6.4573811011084725	-3.670036483178169	SCFM + lactate + glucose
GSM546266.CEL	-4.396775529765458	-0.9823307916736828	SCFM + lactate + glucose
GSM546267.CEL	-5.454089343917713	-4.1088355280448665	SCFM + lactate + glucose
GSM546268.CEL	-5.327875870932784	-3.693169419565682	SCFM + lactate + glucose
GSM546269.CEL	-8.473233217833837	-5.041598304078937	SCFM + lactate + glucose
GSM546270.CEL	-3.977419657222991	-3.386426583153131	SCFM + lactate + glucose
GSM546271.CEL	-5.614385467772095	-2.5869122260922994	SCFM + lactate + glucose
GSM546272.CEL	-6.791583961740225	-4.612684194134645	SCFM + lactate + glucose
GSM546273.CEL	-7.3067334488512365	-5.506037593008899	SCFM + lactate + glucose
GSM546274.CEL	-6.783376119451645	-3.736199033197802	SCFM + lactate + glucose
GSM546275.CEL	-5.0182928939705915	-3.6871703636757505	SCFM + lactate + glucose
GSM546276.CEL	-4.64352288719798	-2.3713492790221937	SCFM + lactate + glucose
GSM546277.CEL	-4.880436234314587	-2.5553050332369973	SCFM + lactate + glucose
GSM546278.CEL	-8.755244333551678	-5.320729474699831	SCFM + lactate + glucose
GSM546279.CEL	-8.196506787960207	-5.541503546736509	SCFM + lactate + glucose
GSM546280.CEL	-8.034496229511394	-2.6126688576684858	SCFM + lactate + glucose
GSM546281.CEL	-9.257445953184273	-5.524956940537977	SCFM + lactate + glucose
GSM551147.CEL	6.80566618789648	1.4496824140667188	PBM + 0.02% glucose
GSM551148.CEL	3.2777323079579728	0.15617006786110763	PBM + 0.02% glucose
GSM551149.CEL	4.328979331236565	3.5780286816308644	PBM + 0.02% glucose
GSM551150.CEL	7.741284075055019	-1.6505172470228855	PBM + 0.02% glucose
GSM551151.CEL	4.781136337840703	-0.5830227073915577	PBM + 0.02% glucose
GSM551152.CEL	6.334864461775525	-1.3587419908629077	PBM + 0.02% glucose
GSM560754.CEL	3.7551321972265215	3.4501601524436745	LB
GSM560755.CEL	-2.3958277076401964	0.484720908122843	LB
GSM560756.CEL	3.6688958970226375	0.9723595278616644	LB
GSM560757.CEL	6.539133566722191	1.852072056662928	LB
GSM560758.CEL	6.209347333272738	2.003204267124349	LB
GSM560759.CEL	6.449817415941884	1.073994235801916	LB
GSM562109_PAK_GI_colonization_2_6-9-04.CEL	-2.2558874095800943	-1.8741088834272217	Murine cecum
GSM562110_PAK_GI_colonization_4_6-9-04.CEL	-1.7868764468614686	-2.882783734042429	Murine cecum
GSM562111_PAK_GI_colonization_5-12-04.CEL	-2.556966498997629	-1.810813746220621	Murine cecum
GSM562112_Koh_PAK_H2O_1.CEL	6.285391416801976	5.173845406959724	Water
GSM562113_Koh_PAK_H2O_2.CEL	4.3768384728395	2.590183013883635	Water
GSM562114_Koh_PAK_H2O_3.CEL	3.932877411482046	2.9800368997309024	Water
GSM567541.CEL	-7.1739429814557925	1.6822678563391835	LB
GSM567542.CEL	-1.9970921703296214	8.322047970037596	LB
GSM567543.CEL	-7.080565813068058	1.5789345708112559	LB
GSM567544.CEL	-2.2691082141634467	8.610499687889893	LB
GSM567666.CEL	8.78161687396157	-1.5412410961560183	LB
GSM567667.CEL	8.375531214844413	-1.0781382302846276	LB
GSM567668.CEL	8.477428868278324	-5.022493434876005	Burn wound
GSM567669.CEL	7.931740819603842	-4.773327204965667	Burn wound
GSM567670.CEL	7.036395611784226	-6.073880877952711	10% LB
GSM567671.CEL	7.60599144930196	-6.169186114802231	10% LB
GSM567672.CEL	11.708027425354837	-5.863386395951293	Murine tumor
GSM567673.CEL	10.96402200242632	-5.397421493756369	Murine tumor
GSM567674.CEL	8.114428872463249	-4.862118063501129	Plant intracellular fluid
GSM567675.CEL	7.7281692989953	-4.665791397102456	Plant intracellular fluid
GSM567676.CEL	9.253700111712332	0.14172418554746188	LB
GSM567677.CEL	9.47360997437643	-0.022859502441738462	LB
GSM567678.CEL	9.705500908701985	-4.692959677940844	Burn wound
GSM567679.CEL	10.1846389774635	-4.8899032531987965	Burn wound
GSM567680.CEL	4.938714288862621	-4.670875891910248	10% LB
GSM567681.CEL	3.370290868112021	-3.936916449170231	10% LB
GSM567682.CEL	7.280554847170349	-2.622873799249917	Murine tumor
GSM567683.CEL	7.640923155952718	-2.920405342871096	Murine tumor
GSM567684.CEL	9.459359912056852	-2.241555927340231	Plant intracellular fluid
GSM567685.CEL	9.303667108587936	-2.0621302221729483	Plant intracellular fluid
GSM567686.CEL	8.730081874406322	1.2708387556534844	LB
GSM567687.CEL	8.828899323219268	1.0273990660679615	LB
GSM567688.CEL	7.475599633460752	-2.4798028033602044	Burn wound
GSM567689.CEL	7.340365154421744	-2.603165105019075	Burn wound
GSM567690.CEL	3.6698172167583056	-4.7231112319935304	10% LB
GSM567691.CEL	3.7845868094996	-4.7546806943413085	10% LB
GSM567692.CEL	11.806061534910631	-6.06055222647301	Murine tumor
GSM567693.CEL	12.51890908673758	-6.5684616801801985	Murine tumor
GSM567694.CEL	8.123720654067279	-3.8244368070938712	Plant intracellular fluid
GSM567695.CEL	7.5922285077134894	-3.472800960435987	Plant intracellular fluid
GSM573322.CEL	-2.2134792471406564	5.210172136132842	M9 + 2% glucose
GSM573323.CEL	-2.216681339166948	6.548603212491944	M9 + 2% glucose
GSM573324.CEL	-3.001354757285914	4.507802443392205	M9 + 2% glucose
GSM573325.CEL	-2.5189219586114007	4.566295989539637	M9 + 2% glucose
GSM573326.CEL	-3.6326437420757154	4.152509655179359	M9 + 2% glucose
GSM573327.CEL	-2.663267302335845	5.039367675754688	M9 + 2% glucose
GSM591496.CEL	-4.615685013121404	2.653586675314557	LB
GSM591496.CEL	-4.615685013121404	2.653586675314557	LB
GSM591601.CEL	-3.782561097534088	2.4665583507675706	LB
GSM591601.CEL	-3.782561097534088	2.4665583507675706	LB
GSM591602.CEL	-3.7199520937746744	2.2082370131930995	LB
GSM591602.CEL	-3.7199520937746744	2.2082370131930995	LB
GSM591603.CEL	0.8054071403912835	5.566252361871133	LB
GSM591622.CEL	1.6518204246198198	5.185462933611398	LB
GSM591623.CEL	0.17776563116751848	5.194966755132466	LB
GSM591624.CEL	3.418666835940347	4.891696499371608	LB
GSM591624.CEL	3.418666835940347	4.891696499371608	LB
GSM591625.CEL	3.4438228799435247	5.143297738967226	LB
GSM591625.CEL	3.4438228799435247	5.143297738967226	LB
GSM591627.CEL	4.250721640127035	5.037977979655631	LB
GSM591627.CEL	4.250721640127035	5.037977979655631	LB
GSM596626.CEL	-0.3697473740050604	-0.9749863373652268	QSM + 0.1% Adenosine 
GSM596819.CEL	-1.5299127568081046	0.6651793283489098	QSM + 0.1% Adenosine 
GSM597216.CEL	2.343786889713071	3.431282486817171	LB
GSM597217.CEL	4.8651272001269925	1.86943761472484	LB
GSM597218.CEL	4.646014777749486	1.7692996845577929	LB
GSM597219.CEL	-3.935545965394791	2.589190785444212	LB
GSM597220.CEL	-3.6484108606094803	1.823960933450804	LB
GSM597221.CEL	-6.279878063364567	-0.7198780225882985	LB
GSM597329.CEL	0.3432979097728003	4.844985124497121	LB
GSM597330.CEL	-1.2828979311342885	6.121206408462416	LB
GSM597331.CEL	-1.3661355033959568	5.598380184743393	LB
GSM610406.CEL	-2.182609144261256	5.260544520050412	LB
GSM610407.CEL	-1.5453666122979866	5.718085323842266	LB
GSM617286.CEL	-0.3079411290609296	1.225769367905729	LB
GSM617286.CEL	-0.3079411290609296	1.225769367905729	LB
GSM617287.CEL	-0.4160885998818758	1.218871634557007	LB
GSM617287.CEL	-0.4160885998818758	1.218871634557007	LB
GSM617288.CEL	-1.1927158759442422	-0.14463623226512204	LB
GSM617288.CEL	-1.1927158759442422	-0.14463623226512204	LB
GSM617289.CEL	-0.6654684341885893	0.8348350748345855	LB
GSM617289.CEL	-0.6654684341885893	0.8348350748345855	LB
GSM617290.CEL	-0.010812837714514996	1.5757025615709386	LB
GSM617290.CEL	-0.010812837714514996	1.5757025615709386	LB
GSM617291.CEL	-0.7158568624680696	0.527430981969711	LB
GSM617291.CEL	-0.7158568624680696	0.527430981969711	LB
GSM617292.CEL	0.24070055973072343	1.0709993200360122	LB
GSM617292.CEL	0.24070055973072343	1.0709993200360122	LB
GSM617293.CEL	0.16756877372574205	1.1095159591776302	LB
GSM617293.CEL	0.16756877372574205	1.1095159591776302	LB
GSM617294.CEL	0.9432537984213583	0.054335167078722664	LB
GSM617294.CEL	0.9432537984213583	0.054335167078722664	LB
GSM617295.CEL	0.5375281664249228	3.795514464240868	LB
GSM617295.CEL	0.5375281664249228	3.795514464240868	LB
GSM617296.CEL	-0.1396450689715517	5.3096243389518145	LB
GSM617296.CEL	-0.1396450689715517	5.3096243389518145	LB
GSM617297.CEL	1.3844254204313124	6.041739508080367	LB
GSM617297.CEL	1.3844254204313124	6.041739508080367	LB
GSM617298.CEL	9.330439309359093	-4.781447271725011	LB
GSM617298.CEL	9.330439309359093	-4.781447271725011	LB
GSM617299.CEL	9.35749608076522	-4.758785279826511	LB
GSM617299.CEL	9.35749608076522	-4.758785279826511	LB
GSM617300.CEL	9.013210129469329	-5.3876253678884485	LB
GSM617300.CEL	9.013210129469329	-5.3876253678884485	LB
GSM617301.CEL	8.927280884756323	-5.308801375641974	LB
GSM617301.CEL	8.927280884756323	-5.308801375641974	LB
GSM625973.CEL	8.954958305523348	-5.180724647362812	Pseudomonas F
GSM625974.CEL	9.038891952801134	-4.848597234964766	Pseudomonas F
GSM625975.CEL	8.861453062072309	-4.886529495833985	Pseudomonas F
GSM625976.CEL	8.385010557414645	-4.914617225859591	Pseudomonas F
GSM625977.CEL	8.844705747582006	-4.779282311810674	Pseudomonas F
GSM625978.CEL	8.786022812126735	-4.4152253823809815	Pseudomonas F
GSM625979.CEL	9.027915284364774	-4.620935713579224	Pseudomonas F
GSM625980.CEL	8.491978585295582	-4.758793821818374	Pseudomonas F
GSM625981.CEL	9.391503976732963	-4.743405471679723	Pseudomonas F
GSM625982.CEL	6.22835045534097	-4.716315887733296	Pseudomonas F
GSM629176.CEL	-6.1323601648710495	-1.4491358340101832	LB
GSM629177.CEL	-6.170354588226595	-2.7668590780375784	LB
GSM629178.CEL	-7.219072746000283	-1.8327148369255593	LB
GSM629179.CEL	-5.0071048911814175	-1.6814572252263817	LB
GSM637573.CEL	8.78161687396157	-1.5412410961560183	LB
GSM637574.CEL	8.375531214844413	-1.0781382302846276	LB
GSM637575.CEL	9.253700111712332	0.14172418554746188	LB
GSM637576.CEL	9.47360997437643	-0.022859502441738462	LB
GSM637577.CEL	8.730081874406322	1.2708387556534844	LB
GSM637578.CEL	8.828899323219268	1.0273990660679615	LB
GSM637579.CEL	8.312716516334286	-0.7274544471194156	LB
GSM637580.CEL	9.520772300161559	-1.706251508447634	LB
GSM637581.CEL	7.986092083438657	-0.39093572146475014	LB
GSM637582.CEL	8.38978029437484	-0.9654773293247868	LB
GSM637583.CEL	8.477428868278324	-5.022493434876005	Burn wound
GSM637584.CEL	7.931740819603842	-4.773327204965667	Burn wound
GSM637585.CEL	9.705500908701985	-4.692959677940844	Burn wound
GSM637586.CEL	10.1846389774635	-4.8899032531987965	Burn wound
GSM637587.CEL	7.475599633460752	-2.4798028033602044	Burn wound
GSM637588.CEL	7.340365154421744	-2.603165105019075	Burn wound
GSM637589.CEL	4.451863700846801	-6.383264468482251	CF sputum
GSM637590.CEL	4.199106550569563	-6.368099041196112	CF sputum
GSM637591.CEL	2.3544764347718314	-5.960495467726568	CF sputum
GSM637592.CEL	1.6936200854909518	-5.84755233050752	CF sputum
GSM637593.CEL	10.96402200242632	-5.397421493756369	Murine tumor
GSM637594.CEL	11.708027425354837	-5.863386395951293	Murine tumor
GSM637595.CEL	7.280554847170349	-2.622873799249917	Murine tumor
GSM637596.CEL	7.640923155952718	-2.920405342871096	Murine tumor
GSM637597.CEL	12.51890908673758	-6.5684616801801985	Murine tumor
GSM637598.CEL	11.806061534910631	-6.06055222647301	Murine tumor
GSM641845.CEL	-7.8009295041615765	-4.3093264532235045	M63  + 0.5% casamino acids + 0.3% glucose
GSM641846.CEL	-8.051973844700951	-5.212586397687846	M63  + 0.5% casamino acids + 0.3% glucose
GSM641847.CEL	-7.550666519978092	-5.210141853614631	M63  + 0.5% casamino acids + 0.3% glucose
GSM641848.CEL	-7.782863151679181	-5.151801255038955	M63  + 0.5% casamino acids + 0.3% glucose
GSM641849.CEL	-9.462449486431467	-4.527531323150365	M63  + 0.5% casamino acids + 0.3% glucose
GSM663161_03_mix_1wP_Pae_5-10-07_S2.CEL	-6.475504868367386	-3.108045028979442	LB
GSM663162_Pae-Mix-1_5-22-07_S2.CEL	-5.026553068845771	-0.556479269285693	LB
GSM663163_04_Pae_5-10-07_S2.CEL	-7.799129679459449	-2.2498825040846455	LB
GSM663164_Pae_5-22-07_S2.CEL	-3.9241816716019096	-0.2707773491681525	LB
GSM663168_BM-Mix-Pa_1_6-6-08_s1.CEL	-1.4816452235982245	3.2352173705326766	MOPS + N-acetyl glucosamine
GSM663169_BM-Mix-Pa_2_6-6-08_s1.CEL	-0.7076582025105564	2.91458951484664	MOPS + N-acetyl glucosamine
GSM663170_Pa_label_cDNA_5-13-08_s2.CEL	-4.403253533918512	0.2772079229565401	MOPS + N-acetyl glucosamine
GSM685447.CEL	7.0746002218286	-1.7155649116252147	ABT + 0.5% casamino acids
GSM685448.CEL	6.683832297628529	-1.3531029735540585	ABT + 0.5% casamino acids
