	1	2	medium
GSM208614.CEL	0.01979026427817129	-0.001459708733900425	MM K + succinate + amino acids
GSM208615.CEL	0.005241349835220623	-0.008449851569879015	MM K + succinate + amino acids
GSM208616.CEL	0.022348427119698255	-0.0038713839347984894	MM K + succinate + amino acids
GSM208617.CEL	0.030026325198529623	-0.0035094451241414236	MM K + succinate + amino acids
GSM208618.CEL	0.01901740412327359	0.011947827669902026	MM K + succinate + amino acids
GSM208619.CEL	0.01167251294574712	-0.000657134807818479	MM K + succinate + amino acids
GSM208620.CEL	0.011640718023584296	0.0003170908438685907	MM K + succinate + amino acids
GSM208621.CEL	0.03290434379242618	0.005963786894386788	MM K + succinate + amino acids
GSM234928.CEL	-0.007701167855598414	0.03584754146722505	LB
GSM234929.CEL	-0.03054713143997107	-0.017942408084167083	LB
GSM242671.CEL	0.002664036465272071	0.03248869806689111	LB
GSM242676.CEL	0.029870953411291486	-0.01643249727769015	LB
GSM242677.CEL	-0.0017897934787888927	0.03554466025081002	LB
GSM243221.CEL	0.030766762051237805	-0.024394168490567202	LB
GSM243222.CEL	0.024636855541277897	0.0012958791785830448	LB
GSM243223.CEL	0.022831782246070284	-0.008959912885411788	LB
GSM243224.CEL	0.021361957533395568	-0.004003075700831355	LB
GSM244065.CEL	0.0001886119383790442	0.04541346675947413	LB
GSM244065.CEL	0.0001886119383790442	0.04541346675947413	LB
GSM244066.CEL	0.0016108662315682464	0.04595859670303175	LB
GSM244066.CEL	0.0016108662315682464	0.04595859670303175	LB
GSM244067.CEL	0.0004524852033890719	0.04331323869214842	LB
GSM244068.CEL	-0.0002128151177995798	0.042105428048673434	LB
GSM244069.CEL	0.0010455843607550589	0.03742259584348	LB
GSM244070.CEL	0.00048204433478652066	0.03990710867830551	LB
GSM244071.CEL	0.0057580599959714445	0.042627873568190366	LB
GSM244072.CEL	0.008632786987160917	0.03384588123079693	LB
GSM251201.CEL	0.03470519209826094	-0.007504777849150749	MMP + 20 mM glutamate
GSM251202.CEL	0.03616432094282433	-0.013387263672170996	MMP + 20 mM glutamate + 20 mM putrescine
GSM251203.CEL	0.01304259699051982	-0.013782279031990863	MMP + 20 mM glutamate + 20 mM agmatine
GSM251204.CEL	0.036808644522117684	-0.00944986561047917	MMP + 20 mM glutamate + 20 mM agmatine
GSM251205.CEL	0.04017785881125145	-0.021696749449281554	MMP + 20 mM glutamate + 20 mM GABA
GSM251206.CEL	0.03874441436161138	-0.014924016587177789	MMP + 20 mM glutamate + 20 mM putrescine
GSM252496.CEL	0.00343559629829826	-0.0389203809750536	MEM + 0 .4% arginine
GSM252496.CEL	0.00343559629829826	-0.0389203809750536	MEM + 0 .4% arginine
GSM252501.CEL	0.00894570696108622	-0.03411251449236907	MEM + 0 .4% arginine
GSM252501.CEL	0.00894570696108622	-0.03411251449236907	MEM + 0 .4% arginine
GSM252505.CEL	0.010057037484949233	-0.031996949025635255	MEM + 0 .4% arginine
GSM252505.CEL	0.010057037484949233	-0.031996949025635255	MEM + 0 .4% arginine
GSM252506.CEL	-0.008623531045502309	-0.03205919300479129	MEM + 0 .4% arginine
GSM252506.CEL	-0.008623531045502309	-0.03205919300479129	MEM + 0 .4% arginine
GSM252507.CEL	-0.007171185279214299	-0.02993779375585177	MEM + 0 .4% arginine
GSM252507.CEL	-0.007171185279214299	-0.02993779375585177	MEM + 0 .4% arginine
GSM252508.CEL	-0.01776244657556203	-0.0353910566074491	MEM + 0 .4% arginine
GSM252508.CEL	-0.01776244657556203	-0.0353910566074491	MEM + 0 .4% arginine
GSM252559.CEL	-0.015427368044632093	0.04644978724608635	MEM + 2% LB
GSM252559.CEL	-0.015427368044632093	0.04644978724608635	MEM + 2% LB
GSM252560.CEL	-0.008289643239742874	0.050115495810446976	MEM + 2% LB
GSM252560.CEL	-0.008289643239742874	0.050115495810446976	MEM + 2% LB
GSM252561.CEL	-0.01339862917487466	0.04792547490418889	MEM + 2% LB
GSM252561.CEL	-0.01339862917487466	0.04792547490418889	MEM + 2% LB
GSM252562.CEL	-0.0057289430492940665	0.046659000844092066	MEM + 2% LB
GSM252562.CEL	-0.0057289430492940665	0.046659000844092066	MEM + 2% LB
GSM254432.CEL	0.0036363592757242347	0.051021399266199495	LB
GSM261915.CEL	-0.029885766246910767	-0.013845737217223247	LB
GSM261916.CEL	-0.026528878707119025	-0.00549017018999321	LB
GSM261917.CEL	-0.03091237491123605	-0.01742260221102767	LB
GSM261918.CEL	-0.023426877032251967	0.0006656440545168673	LB
GSM261919.CEL	-0.03724084700016908	-0.023717708109993164	LB
GSM261920.CEL	-0.02735044607223083	-0.015474951269729559	LB
GSM261921.CEL	-0.006489234605261073	-0.017627771369190578	LB
GSM261922.CEL	0.01288849110938048	0.006486199499934799	LB
GSM261923.CEL	0.004411508419892069	-0.013300193044887257	LB
GSM261924.CEL	0.01648248274139713	0.00010817869144602685	LB
GSM261925.CEL	-0.0028917318643490236	0.01408132687287976	LB
GSM261926.CEL	0.025255089387118786	-0.0024051196724936114	LB
GSM261927.CEL	0.002153114414182688	0.010024258631870129	LB
GSM261928.CEL	-0.0040731782080096705	0.017216201844369103	LB
GSM261929.CEL	0.01732540607153727	0.005400329643657123	LB
GSM261930.CEL	-0.013769402724802097	-0.014196967185203562	LB
GSM261931.CEL	0.01664444675475533	0.001095163628351361	LB
GSM261932.CEL	0.0078064464314362035	-0.01764912298002106	LB
GSM261933.CEL	-0.01638655241087134	0.0019281227694103223	LB
GSM261934.CEL	-0.007700683017315768	-3.524438129990639e-05	LB
GSM261935.CEL	0.016556735349538235	-0.008049528164307944	LB
GSM261936.CEL	0.0134229106390718	-0.001511381438625154	LB
GSM261937.CEL	0.014294212173099723	-0.002798376339217239	LB
GSM261938.CEL	0.023414793146141883	-0.006405903136712079	LB
GSM267248.CEL	0.007854541362830163	-0.01770064013054524	LB
GSM267249.CEL	0.0015375013706996315	0.00013430178637607474	LB
GSM267250.CEL	0.01901904288584525	-0.01566870058941879	LB
GSM267251.CEL	0.015793128434461526	-0.01892611739528782	LB
GSM267252.CEL	-0.011279306838811242	-0.009530105105478732	LB
GSM267253.CEL	-0.004044784534236795	-0.0022535024031294947	LB
GSM267254.CEL	0.002520315636800989	-0.0023565262050524735	LB
GSM267255.CEL	0.0057026465488593265	0.0024033796771482127	LB
GSM267256.CEL	-0.022727815419149193	0.012707504762126301	LB
GSM267257.CEL	-0.024437212161948316	0.0006169818982181451	LB
GSM267258.CEL	-0.011825131925587496	0.021949071563789276	LB
GSM267259.CEL	-0.015234704855938364	0.01751819869339643	LB
GSM290747.CEL	0.031299877731206564	0.004773234775862797	Plant intracellular fluid 
GSM290748.CEL	0.027498163108426968	0.0030215635103564022	Plant intracellular fluid 
GSM290749.CEL	-0.00012963778452110058	0.01967070988210101	Plant intracellular fluid 
GSM290750.CEL	-0.0031243252379637987	0.017720358167781267	Plant intracellular fluid 
GSM290751.CEL	0.0024921338163227382	0.011804933602634996	Plant intracellular fluid 
GSM290752.CEL	-7.294340587487308e-05	0.022993173454681225	Plant intracellular fluid 
GSM307112.CEL	0.023150967005548702	-0.010428196265120836	AGSY
GSM307113.CEL	0.026399437990805224	-0.010577499616330852	AGSY
GSM307114.CEL	0.03593854449675052	-0.008091160606413229	AGSY
GSM307115.CEL	-0.04807039818199041	0.03995733317293868	AGSY
GSM307116.CEL	-0.048028129910116235	0.017257227468967178	AGSY
GSM307117.CEL	-0.05245126002626414	0.023464739281702753	AGSY
GSM307118.CEL	0.01849991412879743	0.018101900710559223	AGSY
GSM307119.CEL	0.026566107844565662	0.009652334062434606	AGSY
GSM307120.CEL	0.025077302615006517	0.00970099736055049	AGSY
GSM307121.CEL	-0.014906237081245615	0.01814631646482713	AGSY
GSM307122.CEL	-0.01849419908962063	0.018472348188454987	AGSY
GSM307123.CEL	-0.01449256750537559	0.023571338967736805	AGSY
GSM307124.CEL	-0.012648865425143176	0.007504505453377521	AGSY
GSM307125.CEL	-0.010589419931402992	0.007087844116110724	AGSY
GSM307126.CEL	-0.005963463791551699	0.017951372658795126	AGSY
GSM307134.CEL	0.0039774268607891666	0.04402617063160609	LB
GSM307135.CEL	-0.0007932122338382454	0.041986175973985934	LB
GSM318716.CEL	0.0029239735271525923	0.037737923057888804	LB
GSM334310.CEL	0.04436414801619646	-0.006771310494489386	MH
GSM334311.CEL	0.04476242786515197	-0.01857793302987408	MH
GSM334312.CEL	0.02486533541493253	-0.018084951640369794	MH
GSM334313.CEL	0.01904848959632265	-0.0047194699006462655	MH
GSM334314.CEL	0.03705669311247582	-0.009508612756129594	MH
GSM334315.CEL	0.03343043869423013	-0.010378315829175488	MH
GSM335182.CEL	-0.01874851691510802	-0.009770663070682228	RPMI + serum
GSM335183.CEL	-0.038467964753814504	-0.030991069130065385	RPMI + serum
GSM349042.CEL	-0.01113353698619757	0.010922119372439015	LB
GSM349045.CEL	0.008160366393675502	0.032410113636318835	LB
GSM349047.CEL	0.008009231511170566	0.036681436753427346	LB
GSM349048.CEL	0.00037275467817869516	0.02259921333967902	LB
GSM356953.CEL	-0.0173190350316724	-0.04035940129795339	LB
GSM356954.CEL	-0.018637425714826857	-0.03593195039298281	LB
GSM356955.CEL	-0.01799484239634942	-0.03581788048027909	LB
GSM356956.CEL	-0.025506015751696892	-0.035180310327153096	LB
GSM356957.CEL	-0.030834656356078474	-0.03469282152234463	LB
GSM356958.CEL	-0.028018258130508584	-0.03355309986827436	LB
GSM356959.CEL	-0.03716702029496276	-0.04172471763324321	LB
GSM356960.CEL	-0.03678475431673562	-0.04090302874062587	LB
GSM356961.CEL	-0.03191873740774745	-0.037048958922076713	LB
GSM366976.CEL	0.002097425866153952	0.041804330121178554	RPMI + serum
GSM366977.CEL	-0.010586076208383283	0.044607668344378924	RPMI + serum
GSM375702.CEL	0.02333999252557626	0.011220465598033144	LB
GSM375703.CEL	0.025546284195989463	0.0031034281593640776	LB
GSM393044.CEL	-0.0014615933757318206	0.02693945948147834	LB
GSM393045.CEL	0.002726117693353643	0.03518513597891951	LB
GSM424829.CEL	-0.03885376839108139	-0.01962785713356851	LB
GSM424830.CEL	-0.0433953488859479	-0.024398925259645488	LB
GSM424831.CEL	-0.0420594738873861	-0.02056809144687071	LB
GSM424832.CEL	-0.02599576052181285	0.0019977915253164597	LB
GSM424832.CEL	-0.02599576052181285	0.0019977915253164597	LB
GSM424833.CEL	-0.025631818401029124	0.0009126713731800744	LB
GSM424833.CEL	-0.025631818401029124	0.0009126713731800744	LB
GSM424834.CEL	-0.03782089394231709	-0.006395175200526922	LB
GSM424835.CEL	-0.03794868320075897	-0.007748797906355247	LB
GSM424836.CEL	-0.04940067682615827	-0.02640813074776977	LB
GSM429472.CEL	0.002589486818165553	-0.02893002642842952	mAB
GSM429475.CEL	-0.007695502905740423	-0.03392032569319316	mAB
GSM429476.CEL	-0.027699842263834675	-0.01757811695657634	mAB
GSM429477.CEL	-0.03083309412302425	-0.016933402039134352	mAB
GSM429478.CEL	-0.03572612120148211	-0.022932557578720585	mAB
GSM429479.CEL	-0.028219203400169764	-0.020874241196377742	mAB
GSM429480.CEL	-0.013229180721452339	-0.002983298745841345	mAB
GSM429481.CEL	-0.015048757666802028	-0.005774868609489531	mAB
GSM432860.CEL	0.04645523606939557	-0.02207061394852743	LB
GSM432861.CEL	0.04693925411764255	-0.024610361332913028	LB
GSM432862.CEL	0.0434786780752478	-0.02249686646651981	LB
GSM432863.CEL	0.03864113365497777	-0.022269137151546017	LB
GSM432864.CEL	0.048635496657930335	-0.032647263578829064	LB
GSM432865.CEL	0.04844321577543691	-0.03529230351490707	LB
GSM432866.CEL	0.003655506405921367	0.028672169104698886	LB
GSM432866.CEL	0.003655506405921367	0.028672169104698886	LB
GSM432867.CEL	0.013062591987333665	0.02604177910515391	LB
GSM432867.CEL	0.013062591987333665	0.02604177910515391	LB
GSM432868.CEL	0.010982377238567197	0.01946707833792449	LB
GSM432869.CEL	0.004341136001994644	0.042024177659319116	LB
GSM432870.CEL	0.004219461892780056	0.04053288349751284	LB
GSM432871.CEL	0.006960797592656787	0.037015511473481574	LB
GSM45588.CEL	-0.041374364092886244	-0.0030694161506011823	BHI
GSM45589.CEL	-0.045019727322870164	-0.012261504332519255	BHI
GSM45590.CEL	-0.02884321003875928	-0.009585255247498474	BHI 
GSM45591.CEL	-0.02848329878676777	-0.00034623610389199655	BHI
GSM462061.CEL	-0.030352281405033654	-0.02922527788965233	ASMDM
GSM462062.CEL	-0.010049517061914268	-0.00338231729636447	ASMDM
GSM462063.CEL	-0.011114971477478808	0.044888790007453314	LB
GSM462064.CEL	0.0023792515456967354	0.034214318210131975	LB
GSM462352.CEL	-0.0038286015023616996	-0.0009505068815528024	MOPS + 6.3 mM Glucose
GSM462353.CEL	0.018521797625334152	0.0200871504422342	MOPS + 6.3 mM Glucose
GSM462354.CEL	0.017257166156558507	0.025819050660321155	ASMDM
GSM462355.CEL	0.01431313623593396	0.02559231969806444	ASMDM
GSM537320.CEL	-0.03237611802277565	-0.017252620261830134	LB
GSM537321.CEL	-0.033150039818295125	-0.019854759912832434	LB
GSM541640.CEL	0.03919239585681081	-0.018911573417473758	LB
GSM541641.CEL	0.04032049102067171	-0.018385019682164223	LB
GSM541642.CEL	-0.006023628078149574	0.03741373804400687	RPMI 1640 
GSM541643.CEL	-0.010514697479773018	0.03979831462992748	RPMI 1640 
GSM541644.CEL	-8.462754192693067e-05	0.017114920959401248	LB
GSM541645.CEL	-0.0013495023282974108	0.023082175600981886	LB
GSM541646.CEL	-0.029484522811931344	0.0005527092339831073	RPMI 1640 
GSM541647.CEL	-0.03473761153873303	-0.0018756509345594602	RPMI 1640 
GSM541648.CEL	-0.005543132822731313	0.04517512486645995	LB
GSM541649.CEL	-0.007902167856412685	0.04852537820184967	LB
GSM546244.CEL	0.045449089971682365	-0.03356267774866208	SCFM + lactate + glucose
GSM546245.CEL	0.048769834328262235	-0.032649791917159894	SCFM + lactate + glucose
GSM546246.CEL	0.044520347799602775	-0.03303545719584291	SCFM + lactate + glucose
GSM546247.CEL	0.04609876616233897	-0.03367255239422968	SCFM + lactate + glucose
GSM546248.CEL	0.04335829359650477	-0.03412647355676199	SCFM + lactate + glucose
GSM546249.CEL	0.04558457159412806	-0.030846605661935398	SCFM + lactate + glucose
GSM546250.CEL	0.03526272839316626	-0.005397908801898706	SCFM + lactate + glucose
GSM546251.CEL	0.035817545583807245	-0.010740879300183408	SCFM + lactate + glucose
GSM546252.CEL	0.045703375791457015	-0.024893594333639246	SCFM + lactate + glucose
GSM546253.CEL	0.04261244416715753	-0.02671717783153126	SCFM + lactate + glucose
GSM546254.CEL	0.05218106094652033	-0.03794771404801159	SCFM + lactate + glucose
GSM546255.CEL	0.03823652718544987	-0.034651862610524	SCFM + lactate + glucose
GSM546256.CEL	0.03158469190130597	-0.005800376805471741	SCFM + lactate + glucose
GSM546257.CEL	0.03761794438371333	-0.023485324744927427	SCFM + lactate + glucose
GSM546258.CEL	0.03983661112899531	-0.015805306185838298	SCFM + lactate + glucose
GSM546259.CEL	0.03461905893073178	-0.021579656264140698	SCFM + lactate + glucose
GSM546260.CEL	0.045081274820324375	-0.027330482636203017	SCFM + lactate + glucose
GSM546261.CEL	0.0333814234699292	-0.025873965165230543	SCFM + lactate + glucose
GSM546262.CEL	0.03442055879427527	-0.016394316704670505	SCFM + lactate + glucose
GSM546263.CEL	0.02213234812321728	-0.014174819888477228	SCFM + lactate + glucose
GSM546264.CEL	0.03002711994958627	-0.020299660762785842	SCFM + lactate + glucose
GSM546265.CEL	0.037818143233464066	-0.021041865085865925	SCFM + lactate + glucose
GSM546266.CEL	0.024237533439775666	-0.003635344496288789	SCFM + lactate + glucose
GSM546267.CEL	0.0329486120391342	-0.02488619620557589	SCFM + lactate + glucose
GSM546268.CEL	0.03186641868103616	-0.022050172575214133	SCFM + lactate + glucose
GSM546269.CEL	0.049849388432877374	-0.029202977994891723	SCFM + lactate + glucose
GSM546270.CEL	0.02441692466744442	-0.020898176212730515	SCFM + lactate + glucose
GSM546271.CEL	0.03227867809002815	-0.01403659398034674	SCFM + lactate + glucose
GSM546272.CEL	0.04052612229687756	-0.02743750154027363	SCFM + lactate + glucose
GSM546273.CEL	0.04414210026028386	-0.03335020551355262	SCFM + lactate + glucose
GSM546274.CEL	0.03960855993185395	-0.021264369920829588	SCFM + lactate + glucose
GSM546275.CEL	0.03022282027816152	-0.02223954211781453	SCFM + lactate + glucose
GSM546276.CEL	0.026928074443473216	-0.013243368428500659	SCFM + lactate + glucose
GSM546277.CEL	0.028364750338851424	-0.014362982441361555	SCFM + lactate + glucose
GSM546278.CEL	0.05161954126690937	-0.03095983664419977	SCFM + lactate + glucose
GSM546279.CEL	0.04888414621676073	-0.03293441566863172	SCFM + lactate + glucose
GSM546280.CEL	0.045106137085142405	-0.012407189433482601	SCFM + lactate + glucose
GSM546281.CEL	0.05447974247623578	-0.032023851031436845	SCFM + lactate + glucose
GSM551147.CEL	-0.03744605692369008	0.005127607847206458	PBM + 0.02% glucose
GSM551148.CEL	-0.0174941241707154	-0.0013517490138543018	PBM + 0.02% glucose
GSM551149.CEL	-0.026467676163253004	0.021985904485493042	PBM + 0.02% glucose
GSM551150.CEL	-0.03930331569484653	-0.017429119125277847	PBM + 0.02% glucose
GSM551151.CEL	-0.02470953045913131	-0.007688113286325784	PBM + 0.02% glucose
GSM551152.CEL	-0.0321547094262891	-0.014319649704776817	PBM + 0.02% glucose
GSM560754.CEL	-0.0233046433739056	0.021513837738184133	LB
GSM560755.CEL	0.01218989350065129	0.005210128984234393	LB
GSM560756.CEL	-0.020377290394140345	0.004109724832180422	LB
GSM560757.CEL	-0.036437482240191534	0.008163927339282308	LB
GSM560758.CEL	-0.03484372557832231	0.009476200900085082	LB
GSM560759.CEL	-0.035189022146895156	0.002745267665592363	LB
GSM562109_PAK_GI_colonization_2_6-9-04.CEL	0.013802176583641688	-0.011524482565656902	Murine cecum
GSM562110_PAK_GI_colonization_4_6-9-04.CEL	0.012327209320091142	-0.018986665700378547	Murine cecum
GSM562111_PAK_GI_colonization_5-12-04.CEL	0.015331682311142562	-0.010852947638238044	Murine cecum
GSM562112_Koh_PAK_H2O_1.CEL	-0.03840815522728118	0.03177251039245073	Water
GSM562113_Koh_PAK_H2O_2.CEL	-0.025735630601783206	0.014985718168712062	Water
GSM562114_Koh_PAK_H2O_3.CEL	-0.02377600242656407	0.018066432270721095	Water
GSM567541.CEL	0.03627055939913867	0.01722841795508167	LB
GSM567542.CEL	0.0022642818975967378	0.060165386227919025	LB
GSM567543.CEL	0.03587967524527648	0.016430037351371597	LB
GSM567544.CEL	0.003415496098907162	0.06240254046113	LB
GSM567666.CEL	-0.04491539656649327	-0.017437203932885316	LB
GSM567667.CEL	-0.04322917295486989	-0.013868423272034967	LB
GSM567668.CEL	-0.0398343618042637	-0.04175261808703106	Burn wound
GSM567669.CEL	-0.037196311583322	-0.039587638039467875	Burn wound
GSM567670.CEL	-0.031163081787328788	-0.04808662475707557	10% LB
GSM567671.CEL	-0.03408104834954515	-0.049184765690716024	10% LB
GSM567672.CEL	-0.05608475998735538	-0.05009844787852505	Murine tumor
GSM567673.CEL	-0.05261388100944261	-0.04625662174228638	Murine tumor
GSM567674.CEL	-0.03807413124556802	-0.040350325645653405	Plant intracellular fluid
GSM567675.CEL	-0.03622671868170633	-0.03867716941958231	Plant intracellular fluid
GSM567676.CEL	-0.04909106884456716	-0.005925459902563306	LB
GSM567677.CEL	-0.05009019192136908	-0.007250345250221022	LB
GSM567678.CEL	-0.04665920499597696	-0.040348361061551145	Burn wound
GSM567679.CEL	-0.04899730596261962	-0.04209536819239571	Burn wound
GSM567680.CEL	-0.021466139375328146	-0.03662564148466599	10% LB
GSM567681.CEL	-0.013901577660049999	-0.03027751796495254	10% LB
GSM567682.CEL	-0.03589641483445355	-0.023939523463048864	Murine tumor
GSM567683.CEL	-0.03750593452372407	-0.026306805557277695	Murine tumor
GSM567684.CEL	-0.04780203999913528	-0.022881627671293186	Plant intracellular fluid
GSM567685.CEL	-0.04715741125477795	-0.021500159297581128	Plant intracellular fluid
GSM567686.CEL	-0.04744736103986912	0.002426693024891088	LB
GSM567687.CEL	-0.04772729053866209	0.0006364825095946869	LB
GSM567688.CEL	-0.03707084110386372	-0.023076818779370328	Burn wound
GSM567689.CEL	-0.036232452131138085	-0.023845333386062928	Burn wound
GSM567690.CEL	-0.014701900184464363	-0.03604437802764376	10% LB
GSM567691.CEL	-0.015277517005864608	-0.036352827730289014	10% LB
GSM567692.CEL	-0.05640669611575875	-0.051561838788387805	Murine tumor
GSM567693.CEL	-0.05967092533192796	-0.055676060694028674	Murine tumor
GSM567694.CEL	-0.03915819300384281	-0.033041563395524165	Plant intracellular fluid
GSM567695.CEL	-0.036697431523352954	-0.03016478925195861	Plant intracellular fluid
GSM573322.CEL	0.006512481687174322	0.03838839737848976	M9 + 2% glucose
GSM573323.CEL	0.0051945624839162645	0.04782681364955836	M9 + 2% glucose
GSM573324.CEL	0.011380637382533575	0.03402622246018791	M9 + 2% glucose
GSM573325.CEL	0.008770353096151928	0.03407759654599222	M9 + 2% glucose
GSM573326.CEL	0.015074339911801729	0.03199378582656415	M9 + 2% glucose
GSM573327.CEL	0.009062094741904302	0.03752079529350512	M9 + 2% glucose
GSM591496.CEL	0.02176929926063195	0.02216190721333466	LB
GSM591496.CEL	0.02176929926063195	0.02216190721333466	LB
GSM591601.CEL	0.017548814445850318	0.02021991145532873	LB
GSM591601.CEL	0.017548814445850318	0.02021991145532873	LB
GSM591602.CEL	0.017475260249340957	0.018351880174664076	LB
GSM591602.CEL	0.017475260249340957	0.018351880174664076	LB
GSM591603.CEL	-0.009811789971347712	0.038639725675167214	LB
GSM591622.CEL	-0.013909328447212021	0.03532175813196152	LB
GSM591623.CEL	-0.006121431493961638	0.03649180889046289	LB
GSM591624.CEL	-0.022962514798830203	0.03192853837263608	LB
GSM591624.CEL	-0.022962514798830203	0.03192853837263608	LB
GSM591625.CEL	-0.023346513331417084	0.033683517782126346	LB
GSM591625.CEL	-0.023346513331417084	0.033683517782126346	LB
GSM591627.CEL	-0.02750976428586197	0.03233719795702758	LB
GSM591627.CEL	-0.02750976428586197	0.03233719795702758	LB
GSM596626.CEL	0.0029282526799549397	-0.0065970266761070494	QSM + 0.1% Adenosine 
GSM596819.CEL	0.00742944631427314	0.005834403415061411	QSM + 0.1% Adenosine 
GSM597216.CEL	-0.01582015809672237	0.02243687220696846	LB
GSM597217.CEL	-0.027599733089416063	0.00953902997170201	LB
GSM597218.CEL	-0.026340813459461078	0.008997015124325752	LB
GSM597219.CEL	0.018235760437362605	0.021198958152700207	LB
GSM597220.CEL	0.017480075493085334	0.015589174611821022	LB
GSM597221.CEL	0.033936915352961804	-0.00037589354086771853	LB
GSM597329.CEL	-0.006648008015362295	0.03390054788706811	LB
GSM597330.CEL	0.0006813410586947954	0.04411488236200157	LB
GSM597331.CEL	0.001643077010604209	0.0404912127594645	LB
GSM610406.CEL	0.006298949052720463	0.038720423464427264	LB
GSM610407.CEL	0.0024717788318734664	0.04146925918806786	LB
GSM617286.CEL	0.00040643425747818846	0.008872179892563581	LB
GSM617286.CEL	0.00040643425747818846	0.008872179892563581	LB
GSM617287.CEL	0.0009853860946871453	0.008904479100982961	LB
GSM617287.CEL	0.0009853860946871453	0.008904479100982961	LB
GSM617288.CEL	0.0064534144551568855	-0.0001271773937366613	LB
GSM617288.CEL	0.0064534144551568855	-0.0001271773937366613	LB
GSM617289.CEL	0.002687553352731696	0.006383610485309488	LB
GSM617289.CEL	0.002687553352731696	0.006383610485309488	LB
GSM617290.CEL	-0.0015142977764413528	0.011116886310698373	LB
GSM617290.CEL	-0.0015142977764413528	0.011116886310698373	LB
GSM617291.CEL	0.00326067873026148	0.004254098611509096	LB
GSM617291.CEL	0.00326067873026148	0.004254098611509096	LB
GSM617292.CEL	-0.002341384178726503	0.0073704889451735615	LB
GSM617292.CEL	-0.002341384178726503	0.0073704889451735615	LB
GSM617293.CEL	-0.001992949555789444	0.007696759811086133	LB
GSM617293.CEL	-0.001992949555789444	0.007696759811086133	LB
GSM617294.CEL	-0.005043762813146555	-0.00032278079086573135	LB
GSM617294.CEL	-0.005043762813146555	-0.00032278079086573135	LB
GSM617295.CEL	-0.0066287675804753724	0.026356367715475174	LB
GSM617295.CEL	-0.0066287675804753724	0.026356367715475174	LB
GSM617296.CEL	-0.004556760421228991	0.03753766905239633	LB
GSM617296.CEL	-0.004556760421228991	0.03753766905239633	LB
GSM617297.CEL	-0.013348866752150076	0.04155865127606839	LB
GSM617297.CEL	-0.013348866752150076	0.04155865127606839	LB
GSM617298.CEL	-0.04458697310649343	-0.04069154175700865	LB
GSM617298.CEL	-0.04458697310649343	-0.04069154175700865	LB
GSM617299.CEL	-0.04475269807263912	-0.04055201991467018	LB
GSM617299.CEL	-0.04475269807263912	-0.04055201991467018	LB
GSM617300.CEL	-0.042304351773630594	-0.044727748369740666	LB
GSM617300.CEL	-0.042304351773630594	-0.044727748369740666	LB
GSM617301.CEL	-0.041928421410917405	-0.044107732974082804	LB
GSM617301.CEL	-0.041928421410917405	-0.044107732974082804	LB
GSM625973.CEL	-0.0422025626354863	-0.04322549600075031	Pseudomonas F
GSM625974.CEL	-0.04297779096688222	-0.040946785706566693	Pseudomonas F
GSM625975.CEL	-0.042001353309616685	-0.04108143149281523	Pseudomonas F
GSM625976.CEL	-0.03945308072119056	-0.04092292580858341	Pseudomonas F
GSM625977.CEL	-0.042019725120463224	-0.040312800058654584	Pseudomonas F
GSM625978.CEL	-0.042072392150423	-0.03770226401511216	Pseudomonas F
GSM625979.CEL	-0.04314678080265494	-0.03933354454681895	Pseudomonas F
GSM625980.CEL	-0.04017432178072107	-0.039904406404795034	Pseudomonas F
GSM625981.CEL	-0.04494792985179757	-0.040469040455009035	Pseudomonas F
GSM625982.CEL	-0.028242668664068233	-0.037911040467063666	Pseudomonas F
GSM629176.CEL	0.033883894195757144	-0.005627596906392206	LB
GSM629177.CEL	0.03539907998518344	-0.014889194233748296	LB
GSM629178.CEL	0.040014882503618954	-0.007518655262874568	LB
GSM629179.CEL	0.028163280781549435	-0.008107515565314723	LB
GSM637573.CEL	-0.04491539656649327	-0.017437203932885316	LB
GSM637574.CEL	-0.04322917295486989	-0.013868423272034967	LB
GSM637575.CEL	-0.04909106884456716	-0.005925459902563306	LB
GSM637576.CEL	-0.05009019192136908	-0.007250345250221022	LB
GSM637577.CEL	-0.04744736103986912	0.002426693024891088	LB
GSM637578.CEL	-0.04772729053866209	0.0006364825095946869	LB
GSM637579.CEL	-0.04324664659939818	-0.011349076698559946	LB
GSM637580.CEL	-0.04866077117173546	-0.019153653880391003	LB
GSM637581.CEL	-0.041854506494733094	-0.008732183708857168	LB
GSM637582.CEL	-0.04341690703922787	-0.013084820034514923	LB
GSM637583.CEL	-0.0398343618042637	-0.04175261808703106	Burn wound
GSM637584.CEL	-0.037196311583322	-0.039587638039467875	Burn wound
GSM637585.CEL	-0.04665920499597696	-0.040348361061551145	Burn wound
GSM637586.CEL	-0.04899730596261962	-0.04209536819239571	Burn wound
GSM637587.CEL	-0.03707084110386372	-0.023076818779370328	Burn wound
GSM637588.CEL	-0.036232452131138085	-0.023845333386062928	Burn wound
GSM637589.CEL	-0.017183006660179582	-0.04833377225868115	CF sputum
GSM637590.CEL	-0.01586111045714692	-0.048037714833221425	CF sputum
GSM637591.CEL	-0.0065100010243874925	-0.04378373182806658	CF sputum
GSM637592.CEL	-0.003126880380306043	-0.0424929513147815	CF sputum
GSM637593.CEL	-0.05261388100944261	-0.04625662174228638	Murine tumor
GSM637594.CEL	-0.05608475998735538	-0.05009844787852505	Murine tumor
